domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,sweep_raw_prediction_path,sweep_filtered_prediction_path,sweep_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,sweep_raw_dice,sweep_raw_hd95_mm,sweep_raw_assd_mm,sweep_raw_fp_voxels,sweep_raw_fn_voxels,sweep_raw_surface_dice_0.1mm,sweep_raw_surface_dice_0.2mm,sweep_raw_surface_dice_0.5mm,sweep_raw_surface_dice_1mm,sweep_raw_iou,sweep_raw_precision,sweep_raw_recall,sweep_raw_fp_fn_ratio,sweep_raw_total_residual_error,sweep_filtered_dice,sweep_filtered_hd95_mm,sweep_filtered_assd_mm,sweep_filtered_fp_voxels,sweep_filtered_fn_voxels,sweep_filtered_surface_dice_0.1mm,sweep_filtered_surface_dice_0.2mm,sweep_filtered_surface_dice_0.5mm,sweep_filtered_surface_dice_1mm,sweep_filtered_iou,sweep_filtered_precision,sweep_filtered_recall,sweep_filtered_fp_fn_ratio,sweep_filtered_total_residual_error
Mouse,POLYIC_20190618_mouse33__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,0.9806378487886942,0.10000000149011612,0.023970804621528136,2692,1647,0.8002996254681648,0.9768789013732834,0.9999250936329588,1.0,0.962011241660684,0.9760862033738708,0.9852321431773757,1.6344869459623559,4339,0.9806378487886942,0.10000000149011612,0.023970804621528136,2692,1647,0.8002996254681648,0.9768789013732834,0.9999250936329588,1.0,0.962011241660684,0.9760862033738708,0.9852321431773757,1.6344869459623559,4339,0.9819422365906371,0.10000000149011612,0.021712966167599768,2470,1574,0.8162779746709956,0.9800986393714838,1.0,1.0,0.9645250710551247,0.9780292113643237,0.9858866990656887,1.5692503176620076,4044,0.9819422365906371,0.10000000149011612,0.021712966167599768,2470,1574,0.8162779746709956,0.9800986393714838,1.0,1.0,0.9645250710551247,0.9780292113643237,0.9858866990656887,1.5692503176620076,4044
Mouse,POLYIC_20190618_mouse34__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,0.9807221321808032,0.10000000149011612,0.024129337130656296,2986,1296,0.8043385472896634,0.9745913781415552,0.9998242486630344,1.0,0.9621734790328708,0.9733166525177606,0.9882411649956903,2.3040123456790123,4282,0.9807221321808032,0.10000000149011612,0.024129337130656296,2986,1296,0.8043385472896634,0.9745913781415552,0.9998242486630344,1.0,0.9621734790328708,0.9733166525177606,0.9882411649956903,2.3040123456790123,4282,0.981535523850699,0.10000000149011612,0.023680720817222646,2859,1241,0.8136851810321198,0.9747327502429544,0.999700979292816,0.9999750816077346,0.9637405592797637,0.9744350951865728,0.9887401896293608,2.30378726833199,4100,0.9816062549542408,0.10000000149011612,0.02344942043056207,2843,1241,0.8140097220491088,0.9751215256138601,0.9999002866758071,1.0,0.9638769481151267,0.9745745280234669,0.9887401896293608,2.2908944399677678,4084
Mouse,POLYIC_20190618_mouse35__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,0.9811554129451782,0.10000000149011612,0.02288288950756467,2333,1872,0.805824030368872,0.9801703254164481,0.9998751279938064,1.0,0.9630079262445788,0.9791325658983372,0.9831866355308065,1.2462606837606838,4205,0.9811905903653875,0.10000000149011612,0.02278769567022354,2325,1872,0.805985062323583,0.9803661978867434,1.0,1.0,0.9630757049223596,0.9792026334385874,0.9831866355308065,1.2419871794871795,4197,0.9811072528101955,0.10000000149011612,0.02450402798320895,2507,1715,0.8101303390794647,0.9765043405139366,0.9979719536022555,0.9995548190834219,0.9629151404955774,0.9776424214318838,0.9845967307346866,1.461807580174927,4222,0.9812082399115681,0.10000000149011612,0.023909902138493755,2484,1715,0.81059143776293,0.9770601336302895,0.9985152190051967,1.0,0.9631097132414956,0.9778429920880571,0.9845967307346866,1.448396501457726,4199
Mouse,POLYIC_20190618_mouse36__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,0.9813942635913478,0.10000000149011612,0.022459627007651896,2283,2023,0.8105613447011101,0.9784060822463504,0.9999028395151692,1.0,0.9634682277084924,0.98029297262769,0.9824980317855814,1.1285219970341078,4306,0.9813942635913478,0.10000000149011612,0.022459627007651896,2283,2023,0.8105613447011101,0.9784060822463504,0.9999028395151692,1.0,0.9634682277084924,0.98029297262769,0.9824980317855814,1.1285219970341078,4306,0.982581640480233,0.10000000149011612,0.021079396270296605,2461,1581,0.8222350897510133,0.9818567844045551,0.99992762015055,1.0,0.9657596909731635,0.9788695510316227,0.9863219912273872,1.5566097406704618,4042,0.9825901091134746,0.10000000149011612,0.021054700843758736,2459,1581,0.8222747671669159,0.9819041644549534,0.9999758722192733,1.0,0.9657760534029107,0.978886360709226,0.9863219912273872,1.5553447185325744,4040
Mouse,POLYIC_20190619_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,0.9795827903224377,0.10000000149011612,0.025345486174946457,3298,1308,0.7988022173826965,0.9717877647990497,0.9995792912294595,1.0,0.9599826238053866,0.9710172947131609,0.9883007459616107,2.521406727828746,4606,0.9795827903224377,0.10000000149011612,0.025345486174946457,3298,1308,0.7988022173826965,0.9717877647990497,0.9995792912294595,1.0,0.9599826238053866,0.9710172947131609,0.9883007459616107,2.521406727828746,4606,0.9790960201868166,0.10000000149011612,0.030093463039185406,3504,1218,0.7941169224704984,0.9632923554482521,0.9979305757433914,0.9980537557586657,0.959048098104175,0.9692868662786621,0.9891057405055366,2.876847290640394,4722,0.9794385570233514,0.10000000149011612,0.027132092087915654,3425,1218,0.7956654818325435,0.9651708135860979,0.9998765797788309,1.0,0.9597056245498017,0.9699585120472946,0.9891057405055366,2.8119868637110015,4643
Mouse,POLYIC_20190619_mouse39__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,0.9816612079242863,0.10000000149011612,0.022433551598412992,1996,2265,0.8125648888137721,0.9782939372721347,1.0,1.0,0.9639829254892016,0.9827990348155808,0.9805260126043557,0.8812362030905078,4261,0.9816612079242863,0.10000000149011612,0.022433551598412992,1996,2265,0.8125648888137721,0.9782939372721347,1.0,1.0,0.9639829254892016,0.9827990348155808,0.9805260126043557,0.8812362030905078,4261,0.983202319782542,0.10000000149011612,0.01944428452455616,1335,2552,0.830660479430646,0.9841071385636315,1.0,1.0,0.9669596409506647,0.9884005838807215,0.9780584477555477,0.5231191222570533,3887,0.983202319782542,0.10000000149011612,0.01944428452455616,1335,2552,0.830660479430646,0.9841071385636315,1.0,1.0,0.9669596409506647,0.9884005838807215,0.9780584477555477,0.5231191222570533,3887
Mouse,POLYIC_20190619_mouse42__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,0.9819466857670501,0.10000000149011612,0.021270493845654537,2796,1388,0.8123552500060948,0.9838611375216363,1.0,1.0,0.9645336565766163,0.9760170865392038,0.9879487736053831,2.0144092219020173,4184,0.9819466857670501,0.10000000149011612,0.021270493845654537,2796,1388,0.8123552500060948,0.9838611375216363,1.0,1.0,0.9645336565766163,0.9760170865392038,0.9879487736053831,2.0144092219020173,4184,0.9825234496852493,0.10000000149011612,0.020428290218683837,2574,1471,0.8219058686809995,0.9848440828975402,0.9998547356188263,1.0,0.9656472666434535,0.9778633963432464,0.9872281311048404,1.7498300475866757,4045,0.9825404300731478,0.10000000149011612,0.02039774095236024,2570,1471,0.8219854721549636,0.9849394673123487,0.9998547215496368,1.0,0.965680071340609,0.9778970363107832,0.9872281311048404,1.7471108089734875,4041
Mouse,POLYIC_20190619_mouse43__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,0.9823107945408468,0.10000000149011612,0.02099578060472869,2244,1958,0.8221520163538376,0.9813928637799666,0.999698011522022,1.0,0.9652365272928835,0.9811295368159036,0.9834949001095844,1.146067415730337,4202,0.9823107945408468,0.10000000149011612,0.02099578060472869,2244,1958,0.8221520163538376,0.9813928637799666,0.999698011522022,1.0,0.9652365272928835,0.9811295368159036,0.9834949001095844,1.146067415730337,4202,0.983281587870527,0.10000000149011612,0.019677900788606893,2208,1766,0.831165236645447,0.9834855613986531,1.0,1.0,0.9671129942567736,0.9814565976887933,0.9851133777290736,1.2502831257078142,3974,0.9832857245026314,0.10000000149011612,0.019670038322175558,2207,1766,0.8311844077961019,0.9835082458770614,1.0,1.0,0.9671209977076558,0.9814648403053641,0.9851133777290736,1.2497168742921858,3973
Mouse,POLYIC_20190628_mouse33__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190628_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190628_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190628_mouse33__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190628_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190628_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190628_mouse33__E3_P1_probability.nii.gz,0.9822463879597192,0.10000000149011612,0.021207623090680215,2233,1806,0.8175782798256045,0.9808016250495442,0.9999504558065795,1.0,0.9651121610766081,0.9804062650813846,0.9840934312741109,1.2364341085271318,4039,0.9822463879597192,0.10000000149011612,0.021207623090680215,2233,1806,0.8175782798256045,0.9808016250495442,0.9999504558065795,1.0,0.9651121610766081,0.9804062650813846,0.9840934312741109,1.2364341085271318,4039,0.9834569510755624,0.10000000149011612,0.019248074064780858,1862,1894,0.8312161496799606,0.9843919251600197,1.0,1.0,0.9674523396880416,0.9835955808503515,0.9833183603727387,0.9831045406546991,3756,0.9834569510755624,0.10000000149011612,0.019248074064780858,1862,1894,0.8312161496799606,0.9843919251600197,1.0,1.0,0.9674523396880416,0.9835955808503515,0.9833183603727387,0.9831045406546991,3756
Mouse,POLYIC_20190628_mouse34__E6_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190628_mouse34__E6_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/native_predictions/mouse/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/filtered_predictions/mouse/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/level0_width_sweep/emb48/probability_maps/mouse/POLYIC_20190628_mouse34__E6_P1_probability.nii.gz,0.9804151015868904,0.10000000149011612,0.051299481991515475,2544,1841,0.806910569105691,0.9749157247670037,0.9940511600237953,0.9940511600237953,0.9615826039722799,0.977346393588602,0.9835031407654328,1.3818576860401957,4385,0.9815154306359157,0.10000000149011612,0.022105979448186836,2293,1841,0.811739477358867,0.9807500498703371,1.0,1.0,0.9637018175432435,0.9795357388285483,0.9835031407654328,1.2455187398153178,4134,0.9825958437835901,0.10000000149011612,0.02071132053961612,1986,1900,0.823030783720815,0.9823774351856441,0.9999752143954791,1.0,0.9657871336379564,0.9822175263916622,0.982974452718263,1.045263157894737,3886,0.9826002445371038,0.10000000149011612,0.020700475417844408,1985,1900,0.8230511835419507,0.9824017846077581,0.9999752137811377,1.0,0.9657956366325651,0.9822263211618704,0.982974452718263,1.0447368421052632,3885
