transform,stage,relative_l2,cosine,subject
axis1_+6mm,encoder_level2,0.46101975440979004,0.8874219059944153,064
axis1_+6mm,encoder_level3,0.4954354465007782,0.8686689138412476,064
axis1_+6mm,encoder_level4,0.2073991596698761,0.978766679763794,064
axis1_+6mm,output_logits,0.327553391456604,0.944943904876709,064
axis2_+1mm,input,1.8368998553341953e-06,1.0,064
axis2_+1mm,encoder_level0,6.754372589057311e-05,1.0,064
axis2_+1mm,encoder_level1,0.23778386414051056,0.971326470375061,064
axis2_+1mm,encoder_level2,0.1915925145149231,0.9814794659614563,064
axis2_+1mm,encoder_level3,0.24596461653709412,0.9692792892456055,064
axis2_+1mm,encoder_level4,0.14816178381443024,0.989371120929718,064
axis2_+1mm,output_logits,0.06540676951408386,0.9978779554367065,064
axis2_+2mm,input,0.13252988457679749,0.9911789894104004,064
axis2_+2mm,encoder_level0,0.1733378916978836,0.9849711656570435,064
axis2_+2mm,encoder_level1,0.1626865267753601,0.9867677688598633,064
axis2_+2mm,encoder_level2,0.2524682581424713,0.9676092863082886,064
axis2_+2mm,encoder_level3,0.2264629751443863,0.9740200638771057,064
axis2_+2mm,encoder_level4,0.1651826798915863,0.9864351153373718,064
axis2_+2mm,output_logits,0.1752331554889679,0.9847656488418579,064
axis2_+4mm,input,0.37305372953414917,0.9278097748756409,064
axis2_+4mm,encoder_level0,0.3891059458255768,0.9227815866470337,064
axis2_+4mm,encoder_level1,0.3481025695800781,0.9381541013717651,064
axis2_+4mm,encoder_level2,0.36190178990364075,0.9330602884292603,064
axis2_+4mm,encoder_level3,0.2952442169189453,0.9555971622467041,064
axis2_+4mm,encoder_level4,0.16272486746311188,0.9866911172866821,064
axis2_+4mm,output_logits,0.37348875403404236,0.9290242195129395,064
axis2_+6mm,input,0.5384892225265503,0.8426324129104614,064
axis2_+6mm,encoder_level0,0.5258853435516357,0.8572283983230591,064
axis2_+6mm,encoder_level1,0.471040278673172,0.8844969868659973,064
axis2_+6mm,encoder_level2,0.4923277795314789,0.8710942268371582,064
axis2_+6mm,encoder_level3,0.41376417875289917,0.9105518460273743,064
axis2_+6mm,encoder_level4,0.2108692079782486,0.9788171052932739,064
axis2_+6mm,output_logits,0.49559375643730164,0.8729770183563232,064
resampling_floor,input,1.5314512893382926e-06,0.9999999403953552,007
resampling_floor,encoder_level0,1.9579816580517218e-05,0.9999999403953552,007
resampling_floor,encoder_level1,1.9674573195516132e-05,1.0,007
resampling_floor,encoder_level2,2.2621181415161118e-05,0.9999999403953552,007
resampling_floor,encoder_level3,9.14446843580663e-07,1.0,007
resampling_floor,encoder_level4,2.907936959672952e-06,1.0000001192092896,007
resampling_floor,output_logits,0.0001109070799429901,1.0,007
axis0_+1mm,input,1.2793263977073366e-06,1.0,007
axis0_+1mm,encoder_level0,0.012213476002216339,0.9999344348907471,007
axis0_+1mm,encoder_level1,0.1988503783941269,0.9800301194190979,007
axis0_+1mm,encoder_level2,0.1875680536031723,0.9822525382041931,007
axis0_+1mm,encoder_level3,0.20598866045475006,0.9785552024841309,007
axis0_+1mm,encoder_level4,0.167965367436409,0.9861422777175903,007
axis0_+1mm,output_logits,0.06305792182683945,0.9980114698410034,007
axis0_+2mm,input,1.1666525097098202e-06,0.9999999403953552,007
axis0_+2mm,encoder_level0,0.05702865868806839,0.9984397888183594,007
axis0_+2mm,encoder_level1,0.09611418843269348,0.9955037236213684,007
axis0_+2mm,encoder_level2,0.22382448613643646,0.9746636152267456,007
axis0_+2mm,encoder_level3,0.19121596217155457,0.9815505743026733,007
axis0_+2mm,encoder_level4,0.18631888926029205,0.9827808737754822,007
axis0_+2mm,output_logits,0.07125813513994217,0.9974579811096191,007
axis0_+4mm,input,0.11985737830400467,0.9927911758422852,007
axis0_+4mm,encoder_level0,0.20219221711158752,0.9795589447021484,007
axis0_+4mm,encoder_level1,0.26530301570892334,0.9645733833312988,007
axis0_+4mm,encoder_level2,0.2860097587108612,0.9583838582038879,007
axis0_+4mm,encoder_level3,0.2498399168252945,0.9683887958526611,007
axis0_+4mm,encoder_level4,0.17401257157325745,0.9848340153694153,007
axis0_+4mm,output_logits,0.20959390699863434,0.977788507938385,007
axis0_+6mm,input,0.20883093774318695,0.9779517650604248,007
axis0_+6mm,encoder_level0,0.3354296088218689,0.9430791139602661,007
axis0_+6mm,encoder_level1,0.3790838420391083,0.9264963269233704,007
axis0_+6mm,encoder_level2,0.40203675627708435,0.915635347366333,007
axis0_+6mm,encoder_level3,0.359252393245697,0.9333043098449707,007
axis0_+6mm,encoder_level4,0.16946013271808624,0.9855371117591858,007
axis0_+6mm,output_logits,0.31277185678482056,0.9498549699783325,007
axis1_+1mm,input,1.5314512893382926e-06,0.9999999403953552,007
axis1_+1mm,encoder_level0,1.960518056876026e-05,0.9999999403953552,007
