domain,subject,level,entropy,sparsity_above_uniform,centroid_x,centroid_y,centroid_z,spread,attended_voxels_above_10pct_peak,feature_norm
Mouse,POLYIC_20190524_polyic___E3_P1,level2,0.9993852942889517,0.353857421875,15.643314206154542,15.381364475547311,19.587372741064257,17.33449916722183,40960.0,3.2711334228515625
Mouse,POLYIC_20190524_polyic___E3_P1,level1,0.9943393154859661,0.26202392578125,31.64147513899663,31.56443171523593,39.19279573688604,33.357075701436976,11683.0,3.1428005695343018
Mouse,POLYIC_20190517_mouse31__E3_P1,level4,0.9999988273010287,0.3796875,3.5012906183059895,3.5002569003922424,4.499381551675157,4.327646017789334,640.0,6.147891521453857
Mouse,POLYIC_20190517_mouse31__E3_P1,level3,0.9966976778427832,0.5224609375,7.513984562678657,7.148137393546307,9.432846674254492,8.64111288804963,5120.0,3.3302478790283203
Mouse,POLYIC_20190517_mouse31__E3_P1,level2,0.9993879133539454,0.3466552734375,15.663112273260822,15.425283695089634,19.60288007213755,17.34883255668727,40960.0,3.3079631328582764
Mouse,POLYIC_20190517_mouse31__E3_P1,level1,0.9943174476371489,0.259735107421875,31.667107917702484,31.631675474330223,39.287213815035635,33.37140604139091,16766.0,3.13567852973938
Mouse,POLYIC_20190614_polyic___E3_P1_1,level4,0.9999988124132199,0.3828125,3.5012220890719234,3.500705655260741,4.499739121083657,4.327694870714675,640.0,6.15954065322876
Mouse,POLYIC_20190614_polyic___E3_P1_1,level3,0.9967071992535644,0.5197265625,7.5037356941523194,7.123996695830748,9.463611897986123,8.62966561206422,5120.0,3.2524914741516113
Mouse,POLYIC_20190614_polyic___E3_P1_1,level2,0.9993795513404802,0.34052734375,15.709092246155013,15.459978817072184,19.579698665446706,17.35405949636384,40960.0,3.2601637840270996
Mouse,POLYIC_20190614_polyic___E3_P1_1,level1,0.994961356138444,0.2654449462890625,31.8021515056266,31.595725402113292,39.31942710803156,33.506206167561565,63546.0,3.143800973892212
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,level4,0.9999987973265488,0.3890625,3.5012228813541855,3.500411293502503,4.49956857584201,4.327641391104368,640.0,6.158661842346191
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,level3,0.9966584109604044,0.5193359375,7.537990755997714,7.125240649028907,9.472930181572083,8.63325399956355,5120.0,3.192784547805786
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,level2,0.9993607371747995,0.3452392578125,15.655133284197465,15.403171116544875,19.61469207654907,17.34328062990243,40960.0,3.2352454662323
Mouse,POLYIC_20190531_polyic_m__E3_P1_10,level1,0.9948286600050597,0.264508056640625,31.67744477385086,31.519518275885048,39.34080263305345,33.464157203928316,30158.0,3.1292436122894287
Mouse,POLYIC_20190524_polyic___E3_P1_3,level4,0.9999988252769392,0.36875,3.501261786328614,3.5004660567882344,4.499760630027019,4.327757125283948,640.0,6.153258323669434
Mouse,POLYIC_20190524_polyic___E3_P1_3,level3,0.9966789694191622,0.5166015625,7.521973800802733,7.1161441235839895,9.48640526946717,8.631080523611313,5120.0,3.245133876800537
Mouse,POLYIC_20190524_polyic___E3_P1_3,level2,0.9993619949844781,0.335595703125,15.662095029002565,15.428356525562315,19.605101315453368,17.344890046918437,40960.0,3.254931926727295
Mouse,POLYIC_20190524_polyic___E3_P1_3,level1,0.9948104325201519,0.2628326416015625,31.7037937937285,31.777589457237756,39.12508313458571,33.459450479527256,45484.0,3.118351697921753
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level4,0.9999987334596159,0.4,3.501056896775394,3.5005103853559234,4.499636554656226,4.327576014237992,640.0,6.15219259262085
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level3,0.9966872835522281,0.51953125,7.50867304410417,7.1343686914821856,9.468098717975018,8.64128620612962,5120.0,3.2114005088806152
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level2,0.9993779535649714,0.3460205078125,15.683126087573296,15.425311957847777,19.605529477920914,17.33645997174183,40960.0,3.2462635040283203
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,level1,0.9951031870593183,0.2632781982421875,31.729973638924335,31.673000673119855,39.23164797114714,33.50380722037651,50728.0,3.142660617828369
