domain,subject,level,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31
CAMRI,121,level4,0.4024978578090668,0.29253146052360535,-0.24323713779449463,-1.1864535808563232,-0.3228329122066498,1.7388359308242798,-0.25181594491004944,0.31904610991477966,-0.9986335635185242,1.3470447063446045,-0.5417500138282776,0.4259757995605469,0.56574946641922,0.8118985891342163,1.070730447769165,-1.1068699359893799,0.6220307350158691,1.4488029479980469,-0.24787473678588867,1.8840007781982422,-1.484908103942871,1.161956548690796,0.024218181148171425,2.5773494243621826,0.5579222440719604,-0.16313639283180237,-0.8335423469543457,0.711527943611145,-0.5102499723434448,0.48454999923706055,1.1084349155426025,1.0075294971466064
CAMRI,121,level3,0.20757810771465302,0.24129608273506165,0.2723447382450104,0.27360790967941284,0.26759999990463257,0.24156665802001953,0.21786518394947052,0.26437321305274963,0.2521490454673767,0.26071104407310486,0.25172534584999084,0.27731853723526,0.21140435338020325,0.25729313492774963,0.2700803875923157,0.25940513610839844,0.22378233075141907,0.2544042468070984,0.19721674919128418,0.2296636551618576,0.24481801688671112,0.2547229826450348,0.20915170013904572,0.2446460723876953,0.23138245940208435,0.24156346917152405,0.1835990697145462,0.2179553210735321,0.21559838950634003,0.24906006455421448,0.24628067016601562,0.25721973180770874
CAMRI,121,level2,0.1937638819217682,0.17030863463878632,0.2530515491962433,0.27696147561073303,0.23780933022499084,0.15981099009513855,0.17244747281074524,0.3119848668575287,0.2889948785305023,0.24782447516918182,0.277881920337677,0.24235716462135315,0.2576097846031189,0.24906806647777557,0.2584981322288513,0.2619277834892273,0.242599219083786,0.273323655128479,0.17516259849071503,0.27857834100723267,0.21576401591300964,0.24597802758216858,0.20628610253334045,0.27344784140586853,0.22569477558135986,0.20950928330421448,0.19670845568180084,0.19680583477020264,0.24328751862049103,0.21037356555461884,0.22169563174247742,0.26691341400146484
CAMRI,121,level1,0.22709877789020538,0.23453345894813538,0.26786255836486816,0.25796258449554443,0.21923425793647766,0.15738816559314728,0.26313361525535583,0.27344322204589844,0.2124088555574417,0.21668188273906708,0.2427242249250412,0.2940477728843689,0.3045702278614044,0.16369396448135376,0.23035986721515656,0.29391682147979736,0.2792496681213379,0.253940612077713,0.2220834195613861,0.2815839648246765,0.25130629539489746,0.15445032715797424,0.2024674117565155,0.3042314648628235,0.2951239049434662,0.29699087142944336,0.2762870192527771,0.2640652060508728,0.2608847916126251,0.27838847041130066,0.15136581659317017,0.3010040521621704
CAMRI,041,level4,0.4030011296272278,0.2796684503555298,-0.22435875236988068,-1.20253586769104,-0.31725138425827026,1.7326740026474,-0.2614854872226715,0.33607912063598633,-1.0137264728546143,1.358296513557434,-0.5587621331214905,0.4232657551765442,0.5743535757064819,0.8233874440193176,1.0686051845550537,-1.1172335147857666,0.6235357522964478,1.4629347324371338,-0.2498389035463333,1.8811590671539307,-1.5015714168548584,1.1608432531356812,0.024680020287632942,2.601433277130127,0.5696896314620972,-0.16662919521331787,-0.8413512110710144,0.7238063812255859,-0.5005486607551575,0.49514588713645935,1.1076022386550903,1.0062228441238403
CAMRI,041,level3,0.21930484473705292,0.24705152213573456,0.27869805693626404,0.2834390103816986,0.2677052319049835,0.2541317939758301,0.23236727714538574,0.27092498540878296,0.25572076439857483,0.26219049096107483,0.2578437626361847,0.27001482248306274,0.22808194160461426,0.2582085132598877,0.27719396352767944,0.26039981842041016,0.22833986580371857,0.2620586156845093,0.20445537567138672,0.23215551674365997,0.25825169682502747,0.26386743783950806,0.22264912724494934,0.24789071083068848,0.2424212396144867,0.24841824173927307,0.19571205973625183,0.23212532699108124,0.2273520529270172,0.25346750020980835,0.2668256163597107,0.2557207942008972
CAMRI,041,level2,0.20596055686473846,0.17900238931179047,0.25589486956596375,0.2857024669647217,0.2427867352962494,0.17324864864349365,0.1765708029270172,0.31711819767951965,0.2847159206867218,0.2510632276535034,0.2802390456199646,0.24464178085327148,0.2554195523262024,0.2636290490627289,0.26524654030799866,0.26928719878196716,0.24210290610790253,0.2777436375617981,0.17926225066184998,0.28515249490737915,0.23105040192604065,0.25157254934310913,0.20966371893882751,0.27677565813064575,0.23755426704883575,0.22293424606323242,0.21389524638652802,0.20219120383262634,0.24732062220573425,0.22060301899909973,0.2276904582977295,0.27359485626220703
CAMRI,041,level1,0.23560722172260284,0.2535306215286255,0.2683395743370056,0.259319931268692,0.22211416065692902,0.16114726662635803,0.26970553398132324,0.27418041229248047,0.2330644428730011,0.21914848685264587,0.250013530254364,0.28915923833847046,0.302174836397171,0.16905160248279572,0.23234987258911133,0.2980492115020752,0.2828467786312103,0.26149696111679077,0.22979304194450378,0.2884199321269989,0.25193795561790466,0.15989066660404205,0.20991250872612,0.30169960856437683,0.2936456799507141,0.3027156591415405,0.27459269762039185,0.266419917345047,0.2665191888809204,0.2801799774169922,0.15716329216957092,0.29928678274154663
CAMRI,013,level4,0.40988364815711975,0.28658995032310486,-0.2359471321105957,-1.1948388814926147,-0.3252445161342621,1.7265069484710693,-0.2491854727268219,0.319137841463089,-1.0127742290496826,1.3517780303955078,-0.5387750864028931,0.4066390097141266,0.5543060302734375,0.797163724899292,1.0823158025741577,-1.1097211837768555,0.6368719339370728,1.4616668224334717,-0.2531309723854065,1.8699140548706055,-1.4933148622512817,1.1596946716308594,0.0307229645550251,2.587902069091797,0.5428977608680725,-0.17217504978179932,-0.8208362460136414,0.7174384593963623,-0.5107919573783875,0.4884983003139496,1.1140719652175903,1.0122750997543335
CAMRI,013,level3,0.21321673691272736,0.2456926852464676,0.27496302127838135,0.28392040729522705,0.2694033980369568,0.2509691119194031,0.22785684466362,0.26989227533340454,0.25202980637550354,0.25397127866744995,0.25382348895072937,0.2760111391544342,0.2181655913591385,0.25721773505210876,0.27222949266433716,0.2585257887840271,0.22727151215076447,0.2597169280052185,0.20111966133117676,0.2324785441160202,0.25274187326431274,0.25903481245040894,0.21957847476005554,0.24226562678813934,0.23362931609153748,0.2465285360813141,0.18799391388893127,0.22497597336769104,0.22566397488117218,0.2592694163322449,0.25712767243385315,0.2529817819595337
CAMRI,013,level2,0.19805315136909485,0.1778009831905365,0.2531506419181824,0.28109297156333923,0.24287565052509308,0.16804131865501404,0.17794862389564514,0.31735506653785706,0.2874567210674286,0.2509803771972656,0.282086044549942,0.24261212348937988,0.25132715702056885,0.2596922814846039,0.2608596682548523,0.26858869194984436,0.2461175173521042,0.27600377798080444,0.17764602601528168,0.28048962354660034,0.22305861115455627,0.24630717933177948,0.20812860131263733,0.2795373499393463,0.22525672614574432,0.21418878436088562,0.20838923752307892,0.19760453701019287,0.2448352873325348,0.21240469813346863,0.21701672673225403,0.2648019790649414
CAMRI,013,level1,0.23044292628765106,0.24739262461662292,0.2668297290802002,0.2584611773490906,0.2211805135011673,0.16171099245548248,0.2689695358276367,0.2766367793083191,0.22326402366161346,0.2175106555223465,0.2457321137189865,0.2906215190887451,0.30472901463508606,0.16814181208610535,0.2280876189470291,0.29555803537368774,0.28181734681129456,0.2574607729911804,0.22650262713432312,0.2870796322822571,0.2555621862411499,0.15943780541419983,0.2065872699022293,0.30472272634506226,0.2951885163784027,0.3010234236717224,0.28170639276504517,0.2691717743873596,0.26646995544433594,0.27995970845222473,0.1550227701663971,0.3016197085380554
CAMRI,130,level4,0.4031907916069031,0.28737324476242065,-0.24231520295143127,-1.1968443393707275,-0.32585883140563965,1.7429927587509155,-0.2456609457731247,0.3180481791496277,-0.9964122772216797,1.3464678525924683,-0.5408855080604553,0.4292660653591156,0.5640443563461304,0.8064709901809692,1.069173812866211,-1.1107375621795654,0.631550669670105,1.4502180814743042,-0.2419050931930542,1.8859459161758423,-1.4962220191955566,1.162005066871643,0.021902358159422874,2.58016037940979,0.5523179769515991,-0.1637190282344818,-0.8297597765922546,0.7131522297859192,-0.5127325057983398,0.4894470274448395,1.1144899129867554,1.0019999742507935
CAMRI,130,level3,0.20835907757282257,0.24248424172401428,0.2719539701938629,0.2774870693683624,0.270395427942276,0.242213636636734,0.2197926789522171,0.2651668190956116,0.25272250175476074,0.2590618133544922,0.24690461158752441,0.27454859018325806,0.2111682891845703,0.2576347291469574,0.2652377486228943,0.25591957569122314,0.22653250396251678,0.25983959436416626,0.20004668831825256,0.23189127445220947,0.2498512715101242,0.2550249695777893,0.20913520455360413,0.24180921912193298,0.24003978073596954,0.24450790882110596,0.18216805160045624,0.21687853336334229,0.21959324181079865,0.25707703828811646,0.24651451408863068,0.2500421106815338
CAMRI,130,level2,0.19468460977077484,0.16669288277626038,0.2545606791973114,0.2808762490749359,0.23773756623268127,0.15727993845939636,0.1720711886882782,0.3130236268043518,0.28814059495925903,0.24675564467906952,0.2796578109264374,0.2417198121547699,0.2569078505039215,0.254639208316803,0.259376585483551,0.26195868849754333,0.23997178673744202,0.2738517224788666,0.17197683453559875,0.27989882230758667,0.21512167155742645,0.2465011179447174,0.20400813221931458,0.2756475508213043,0.22704946994781494,0.20836706459522247,0.19480189681053162,0.19455447793006897,0.24316108226776123,0.20627383887767792,0.2214951515197754,0.2647145092487335
CAMRI,130,level1,0.224051833152771,0.2318170964717865,0.2675228714942932,0.25771260261535645,0.21809804439544678,0.15194950997829437,0.26255136728286743,0.2760710120201111,0.21190471947193146,0.21433532238006592,0.24247591197490692,0.292207807302475,0.30551832914352417,0.1588582694530487,0.22422361373901367,0.29244303703308105,0.28277191519737244,0.2522307336330414,0.21726468205451965,0.28407126665115356,0.25128284096717834,0.14932380616664886,0.20067600905895233,0.30408474802970886,0.294314444065094,0.2975796163082123,0.27677181363105774,0.26022493839263916,0.25799545645713806,0.2758776545524597,0.14667829871177673,0.30066993832588196
CAMRI,129,level4,0.4000302255153656,0.2901483178138733,-0.23412922024726868,-1.1966259479522705,-0.31087666749954224,1.7447586059570312,-0.25159913301467896,0.31766873598098755,-0.9995657205581665,1.3399040699005127,-0.5451709628105164,0.43246665596961975,0.5676535367965698,0.8221742510795593,1.0628204345703125,-1.108955979347229,0.6320267915725708,1.4484243392944336,-0.2426261454820633,1.8863846063613892,-1.495945930480957,1.1594161987304688,0.02500096522271633,2.5841870307922363,0.5640023350715637,-0.1627698391675949,-0.8387535214424133,0.7178838849067688,-0.5127949714660645,0.49175024032592773,1.1102244853973389,0.9984778165817261
CAMRI,129,level3,0.20813551545143127,0.2448217123746872,0.2712319493293762,0.2780883312225342,0.27068278193473816,0.24386438727378845,0.21752071380615234,0.2668282389640808,0.2524113655090332,0.2602440416812897,0.2495979517698288,0.275454580783844,0.21216706931591034,0.25724175572395325,0.2672908902168274,0.26111549139022827,0.2274142950773239,0.2630573511123657,0.19945533573627472,0.23221588134765625,0.25088071823120117,0.25515347719192505,0.21022823452949524,0.24048955738544464,0.23884174227714539,0.24558691680431366,0.18691174685955048,0.22069773077964783,0.22076043486595154,0.2539519667625427,0.24759511649608612,0.25470519065856934
CAMRI,129,level2,0.1945713311433792,0.1677299439907074,0.25473520159721375,0.28074517846107483,0.23902234435081482,0.15840356051921844,0.17279517650604248,0.3144088387489319,0.2901304364204407,0.24798350036144257,0.27810773253440857,0.24499014019966125,0.2568785548210144,0.25299906730651855,0.25921720266342163,0.262871652841568,0.24057069420814514,0.27393555641174316,0.1729053109884262,0.2827480435371399,0.2167198657989502,0.24648360908031464,0.20347774028778076,0.27539530396461487,0.22766399383544922,0.21172437071800232,0.19539842009544373,0.19827191531658173,0.24213412404060364,0.21036043763160706,0.22124949097633362,0.2689206898212433
CAMRI,129,level1,0.22581467032432556,0.23378658294677734,0.26916739344596863,0.25598448514938354,0.21829192340373993,0.15416057407855988,0.26301899552345276,0.27168869972229004,0.21102292835712433,0.21755321323871613,0.2449491024017334,0.2932106852531433,0.3049413561820984,0.1600620448589325,0.23113194108009338,0.2943572402000427,0.28257372975349426,0.2530019283294678,0.22036072611808777,0.2827170789241791,0.25064390897750854,0.15116265416145325,0.20255286991596222,0.30272674560546875,0.29356029629707336,0.29638898372650146,0.2739870250225067,0.2607801854610443,0.25964295864105225,0.27741163969039917,0.1483077108860016,0.30055496096611023
CAMRI,124,level4,0.40334242582321167,0.2922629714012146,-0.2368447333574295,-1.1969130039215088,-0.3136751055717468,1.7300277948379517,-0.2494095265865326,0.3167969286441803,-1.009696364402771,1.3443546295166016,-0.5478872060775757,0.416597455739975,0.5593175292015076,0.8091300129890442,1.0728555917739868,-1.1093419790267944,0.6387127637863159,1.4520283937454224,-0.2528562545776367,1.8746299743652344,-1.4956741333007812,1.1630157232284546,0.030283993110060692,2.588677406311035,0.5463593602180481,-0.1666029989719391,-0.8250167965888977,0.7244154214859009,-0.5076521635055542,0.4896184802055359,1.1109014749526978,1.009158730506897
CAMRI,124,level3,0.21583764255046844,0.24672415852546692,0.2743161618709564,0.2821541130542755,0.26863908767700195,0.24535644054412842,0.22325249016284943,0.272061824798584,0.25074389576911926,0.2549301087856293,0.25066274404525757,0.27513742446899414,0.21776144206523895,0.25888484716415405,0.27042263746261597,0.2585650086402893,0.22867174446582794,0.26385733485221863,0.2015547752380371,0.23322829604148865,0.2521677017211914,0.25712329149246216,0.21476976573467255,0.24740822613239288,0.23624718189239502,0.2475876361131668,0.18188035488128662,0.22537235915660858,0.22474396228790283,0.26313167810440063,0.25395870208740234,0.2507525682449341
CAMRI,124,level2,0.19740977883338928,0.17121407389640808,0.25452694296836853,0.283454954624176,0.24279078841209412,0.16238868236541748,0.17459125816822052,0.3157525360584259,0.288750559091568,0.24991054832935333,0.28209203481674194,0.24647140502929688,0.2551630437374115,0.25874125957489014,0.260728120803833,0.2666007876396179,0.2442179173231125,0.27453136444091797,0.17386190593242645,0.28333407640457153,0.21997840702533722,0.2470451295375824,0.20569472014904022,0.2786244750022888,0.22559836506843567,0.21338696777820587,0.20220911502838135,0.19556662440299988,0.2449241429567337,0.2105516940355301,0.21949701011180878,0.265101820230484
CAMRI,124,level1,0.2277592420578003,0.23958595097064972,0.2691589593887329,0.2558686137199402,0.21979649364948273,0.1562950313091278,0.26590603590011597,0.2738404870033264,0.21664392948150635,0.21652205288410187,0.24527139961719513,0.2911493182182312,0.3045622408390045,0.16246435046195984,0.2274814397096634,0.2951718270778656,0.2835267186164856,0.25541022419929504,0.22133484482765198,0.28655868768692017,0.2522125542163849,0.1536986380815506,0.20424115657806396,0.3028677999973297,0.294349730014801,0.3001904785633087,0.27841252088546753,0.2637888491153717,0.2629689872264862,0.2780337631702423,0.14966925978660583,0.30078625679016113
CAMRI,104,level4,0.4004336893558502,0.2763228714466095,-0.2186954915523529,-1.2054479122161865,-0.3063165247440338,1.727613091468811,-0.26212114095687866,0.3392116129398346,-1.0174565315246582,1.3505175113677979,-0.5514992475509644,0.4264163076877594,0.5729297995567322,0.830775260925293,1.0588798522949219,-1.1175768375396729,0.6176097989082336,1.467462182044983,-0.2477947473526001,1.877359390258789,-1.49333655834198,1.1632094383239746,0.03679809346795082,2.604912042617798,0.574935793876648,-0.16693775355815887,-0.8311640620231628,0.7136217951774597,-0.48932260274887085,0.4880352020263672,1.102205753326416,1.015052080154419
CAMRI,104,level3,0.21942177414894104,0.2465653419494629,0.2742885649204254,0.27812010049819946,0.2704739570617676,0.24864594638347626,0.2305537909269333,0.27951961755752563,0.24648375809192657,0.25172311067581177,0.25101298093795776,0.2709503173828125,0.2198139876127243,0.2588910162448883,0.27647122740745544,0.26180770993232727,0.22682702541351318,0.25766003131866455,0.20063264667987823,0.23746569454669952,0.2528173327445984,0.25933727622032166,0.21472986042499542,0.25008827447891235,0.2335713803768158,0.2414052039384842,0.1821313202381134,0.2305108606815338,0.2171299010515213,0.25044703483581543,0.26268792152404785,0.25464028120040894
CAMRI,104,level2,0.20218396186828613,0.1761607825756073,0.2569747865200043,0.286281019449234,0.24140889942646027,0.1703464537858963,0.1726681888103485,0.31346970796585083,0.28471046686172485,0.24746504426002502,0.2792845368385315,0.24508611857891083,0.2549906373023987,0.2520996928215027,0.2614826560020447,0.26055270433425903,0.24229085445404053,0.2741914391517639,0.1761101335287094,0.28312239050865173,0.22415919601917267,0.2485167682170868,0.20613150298595428,0.2734707295894623,0.22813650965690613,0.2208189219236374,0.20732679963111877,0.1990998238325119,0.24524056911468506,0.21873852610588074,0.2268824577331543,0.27265504002571106
CAMRI,104,level1,0.23250964283943176,0.2491438090801239,0.2677009403705597,0.25798875093460083,0.21979689598083496,0.16037145256996155,0.27010098099708557,0.27226629853248596,0.22746440768241882,0.2183362990617752,0.24620790779590607,0.2920050621032715,0.30221012234687805,0.16680726408958435,0.23626284301280975,0.29960179328918457,0.28279274702072144,0.25765714049339294,0.2295561581850052,0.2834572196006775,0.24998824298381805,0.15817353129386902,0.20897607505321503,0.3030579686164856,0.2924293875694275,0.3002795875072479,0.27259498834609985,0.26484596729278564,0.2654380202293396,0.277876615524292,0.15367281436920166,0.2993377447128296
CAMRI,011,level4,0.41000738739967346,0.2914184629917145,-0.2401990443468094,-1.180778980255127,-0.32709258794784546,1.7298005819320679,-0.2516312599182129,0.3048568367958069,-1.0103763341903687,1.3514090776443481,-0.5383574366569519,0.41525983810424805,0.5646193027496338,0.7980231046676636,1.0752322673797607,-1.1011110544204712,0.6354948878288269,1.4579607248306274,-0.2586745321750641,1.867248296737671,-1.4901927709579468,1.1580801010131836,0.033636752516031265,2.581763744354248,0.5506836771965027,-0.17184209823608398,-0.8235076665878296,0.7109301686286926,-0.5143743753433228,0.4957364499568939,1.109377384185791,1.0080115795135498
CAMRI,011,level3,0.20738467574119568,0.24307945370674133,0.27325519919395447,0.2830786406993866,0.2697116732597351,0.2490547150373459,0.22507576644420624,0.2642507553100586,0.256051629781723,0.2579561471939087,0.25265413522720337,0.2780565321445465,0.21762757003307343,0.25519609451293945,0.2710179388523102,0.2577025890350342,0.2251400202512741,0.25999656319618225,0.20298178493976593,0.23006029427051544,0.25601187348365784,0.25973811745643616,0.22048711776733398,0.2394012212753296,0.2322111427783966,0.24436894059181213,0.18920911848545074,0.22189036011695862,0.222721666097641,0.2551615834236145,0.2529938817024231,0.25351232290267944
CAMRI,011,level2,0.19882363080978394,0.1757751703262329,0.2550531029701233,0.2831885814666748,0.24244490265846252,0.16435030102729797,0.1779489666223526,0.3149299919605255,0.2915493845939636,0.250418484210968,0.281171977519989,0.24737100303173065,0.2547299265861511,0.25852447748184204,0.261385440826416,0.26916828751564026,0.24518606066703796,0.27542394399642944,0.17824511229991913,0.28111228346824646,0.22020336985588074,0.24512846767902374,0.2080124318599701,0.27738192677497864,0.2267165631055832,0.21337130665779114,0.20402684807777405,0.19895239174365997,0.24513129889965057,0.21151788532733917,0.21694839000701904,0.26584455370903015
CAMRI,011,level1,0.23016098141670227,0.2436479777097702,0.26723623275756836,0.2561950385570526,0.22130301594734192,0.16082337498664856,0.26853513717651367,0.27423110604286194,0.21833166480064392,0.22011668980121613,0.24630725383758545,0.2911921441555023,0.3054937720298767,0.16609618067741394,0.23062627017498016,0.2956838607788086,0.28164708614349365,0.2564212679862976,0.22539246082305908,0.2879772484302521,0.2562771439552307,0.15805816650390625,0.20709887146949768,0.3039449155330658,0.2958073019981384,0.3014725148677826,0.278531938791275,0.26715701818466187,0.2659792900085449,0.2799895107746124,0.15455284714698792,0.301735520362854
CAMRI,101,level4,0.4036242365837097,0.28298166394233704,-0.21831047534942627,-1.200048565864563,-0.32140129804611206,1.7293281555175781,-0.25492578744888306,0.3149915635585785,-1.0267455577850342,1.3540828227996826,-0.5413804054260254,0.4152209162712097,0.5584055781364441,0.8134411573410034,1.0801904201507568,-1.1185747385025024,0.6315900683403015,1.4668052196502686,-0.2574837803840637,1.8898019790649414,-1.503873586654663,1.1637978553771973,0.03830406814813614,2.600297451019287,0.5636809468269348,-0.17536652088165283,-0.8246321678161621,0.735057532787323,-0.5055412650108337,0.4862992763519287,1.1146914958953857,1.0130691528320312
CAMRI,101,level3,0.2121773511171341,0.24492740631103516,0.27368056774139404,0.28708991408348083,0.269075870513916,0.25254935026168823,0.22953636944293976,0.2744362950325012,0.24934883415699005,0.2562294900417328,0.2530004382133484,0.27896326780319214,0.2192893773317337,0.2541843354701996,0.27207088470458984,0.25735795497894287,0.23113282024860382,0.2642715871334076,0.20012104511260986,0.23351573944091797,0.25879988074302673,0.26070982217788696,0.2184247076511383,0.23814335465431213,0.23328030109405518,0.24830570816993713,0.18781229853630066,0.22623248398303986,0.22677525877952576,0.25757333636283875,0.2598324716091156,0.2544567584991455
CAMRI,101,level2,0.20132946968078613,0.1807451844215393,0.2561990022659302,0.28559190034866333,0.24311041831970215,0.1722244918346405,0.17800593376159668,0.31588461995124817,0.290483295917511,0.25383543968200684,0.28072553873062134,0.24840497970581055,0.25287511944770813,0.25829049944877625,0.26084691286087036,0.264689564704895,0.24401894211769104,0.2765336334705353,0.1799495965242386,0.28561273217201233,0.22551174461841583,0.24632713198661804,0.2077881097793579,0.2779313623905182,0.22584538161754608,0.22023305296897888,0.2098321169614792,0.20255343616008759,0.248249813914299,0.22042734920978546,0.21864664554595947,0.26812344789505005
CAMRI,101,level1,0.23358109593391418,0.2511904239654541,0.26567938923835754,0.2549743056297302,0.22134637832641602,0.16462643444538116,0.27251094579696655,0.2712773382663727,0.22557446360588074,0.21973243355751038,0.25100502371788025,0.29123979806900024,0.3024950921535492,0.17105397582054138,0.23556748032569885,0.2972247004508972,0.28070682287216187,0.2590895891189575,0.2344454824924469,0.2884792685508728,0.2526746392250061,0.1625654399394989,0.2084352672100067,0.3025378882884979,0.29322943091392517,0.3027036786079407,0.274897038936615,0.2676214575767517,0.2676452100276947,0.28104445338249207,0.1574288159608841,0.30019110441207886
CAMRI,122,level4,0.40403103828430176,0.2892383635044098,-0.23513789474964142,-1.2015860080718994,-0.3137293756008148,1.736106276512146,-0.24923689663410187,0.3182063102722168,-1.0062116384506226,1.3489528894424438,-0.5473854541778564,0.4160498082637787,0.560217559337616,0.8095747828483582,1.0723003149032593,-1.1076910495758057,0.6428553462028503,1.45590078830719,-0.25112384557724,1.8764129877090454,-1.50105881690979,1.1654208898544312,0.026410460472106934,2.5932812690734863,0.5484123826026917,-0.16645322740077972,-0.8262554407119751,0.727083146572113,-0.5114524364471436,0.4926900267601013,1.1119472980499268,1.0113530158996582
CAMRI,122,level3,0.21688731014728546,0.24878618121147156,0.2767108678817749,0.2858940064907074,0.27054980397224426,0.24603819847106934,0.2261180877685547,0.2733335494995117,0.2528823912143707,0.25855857133865356,0.25137627124786377,0.2779094874858856,0.21467086672782898,0.2613649070262909,0.2725455164909363,0.2625792622566223,0.2303934395313263,0.26484426856040955,0.20305132865905762,0.23547062277793884,0.25232356786727905,0.2588607668876648,0.21488764882087708,0.25034675002098083,0.23960323631763458,0.24866506457328796,0.18205222487449646,0.22638460993766785,0.22523626685142517,0.26207390427589417,0.25373172760009766,0.2527066171169281
CAMRI,122,level2,0.1974063664674759,0.17063257098197937,0.2532918453216553,0.2834528088569641,0.24362370371818542,0.1617136299610138,0.174591064453125,0.3156592547893524,0.2881911098957062,0.248880073428154,0.28164738416671753,0.2464127540588379,0.256748765707016,0.258288711309433,0.26227688789367676,0.2660995125770569,0.2453475445508957,0.2753320336341858,0.17424610257148743,0.28305745124816895,0.21907469630241394,0.2472560852766037,0.20603373646736145,0.2787304222583771,0.22636127471923828,0.2139548361301422,0.20050148665905,0.19623428583145142,0.2443820983171463,0.209884375333786,0.2205304205417633,0.2661278247833252
CAMRI,122,level1,0.2268669307231903,0.238101989030838,0.2692895829677582,0.25622373819351196,0.21929791569709778,0.15552875399589539,0.26583486795425415,0.274419367313385,0.21605190634727478,0.21628455817699432,0.245096355676651,0.29110708832740784,0.30562731623649597,0.16137529909610748,0.2266339361667633,0.29476064443588257,0.2830676734447479,0.2560160160064697,0.22051700949668884,0.28561684489250183,0.25115707516670227,0.15280908346176147,0.2027781903743744,0.30460232496261597,0.2954774498939514,0.29964664578437805,0.2773200571537018,0.2628897726535797,0.26163288950920105,0.27868416905403137,0.14955458045005798,0.3013691008090973
Mouse,POLYIC_20190524_polyic___E3_P1,level4,0.34480562806129456,0.346118688583374,-0.23141078650951385,-1.187586784362793,-0.3205176889896393,1.7868030071258545,-0.2701508104801178,0.34043747186660767,-0.9932645559310913,1.351240873336792,-0.6189547777175903,0.51301509141922,0.5867623090744019,0.8799564242362976,1.0545440912246704,-1.1696031093597412,0.6320412755012512,1.45833420753479,-0.2840213179588318,1.8831217288970947,-1.5675135850906372,1.142586350440979,0.03317033126950264,2.610536813735962,0.5803818106651306,-0.16060864925384521,-0.8979857563972473,0.7902118563652039,-0.49655142426490784,0.44487494230270386,1.1141835451126099,1.0221920013427734
Mouse,POLYIC_20190524_polyic___E3_P1,level3,0.23484750092029572,0.24983322620391846,0.2737618684768677,0.2893714904785156,0.2706157863140106,0.25282907485961914,0.2243688404560089,0.26639074087142944,0.23177388310432434,0.2449285089969635,0.24255895614624023,0.2848018705844879,0.25263532996177673,0.2616610527038574,0.27769574522972107,0.269791841506958,0.244053453207016,0.24755725264549255,0.22137904167175293,0.25431615114212036,0.2719455361366272,0.2676455080509186,0.20700116455554962,0.2662183940410614,0.23946566879749298,0.2502405643463135,0.23145291209220886,0.24923329055309296,0.24772433936595917,0.2335042506456375,0.2685956060886383,0.2815805971622467
Mouse,POLYIC_20190524_polyic___E3_P1,level2,0.2304544746875763,0.2101738452911377,0.27144306898117065,0.26092657446861267,0.2589834928512573,0.1918644905090332,0.21936234831809998,0.2902035117149353,0.2620142102241516,0.25765854120254517,0.2608358860015869,0.25951626896858215,0.2530291974544525,0.2769879400730133,0.26401856541633606,0.27226582169532776,0.251735121011734,0.261160284280777,0.19927795231342316,0.2808399498462677,0.26550430059432983,0.25165146589279175,0.20997926592826843,0.2695938050746918,0.2702838182449341,0.24535517394542694,0.2278527319431305,0.23831546306610107,0.25083795189857483,0.24010983109474182,0.23870189487934113,0.26378846168518066
Mouse,POLYIC_20190524_polyic___E3_P1,level1,0.2599160075187683,0.25547730922698975,0.2647455334663391,0.2815173268318176,0.21856936812400818,0.1477212756872177,0.25227195024490356,0.2693631649017334,0.22435517609119415,0.23069456219673157,0.2765706181526184,0.25618118047714233,0.27109193801879883,0.17803987860679626,0.24655480682849884,0.2853536903858185,0.2792104184627533,0.25167733430862427,0.2546052634716034,0.28847745060920715,0.23975209891796112,0.14405348896980286,0.21426460146903992,0.2824111580848694,0.27436643838882446,0.2989134192466736,0.27574628591537476,0.2708406448364258,0.2605523467063904,0.26530247926712036,0.15527747571468353,0.26861581206321716
Mouse,POLYIC_20190517_mouse31__E3_P1,level4,0.34274226427078247,0.3394283056259155,-0.23159007728099823,-1.1882988214492798,-0.3232315182685852,1.786400556564331,-0.27855759859085083,0.33763134479522705,-0.9937841296195984,1.363562822341919,-0.6277490854263306,0.5141753554344177,0.5951955914497375,0.897347092628479,1.0601215362548828,-1.1701319217681885,0.6402711272239685,1.4694035053253174,-0.2862977385520935,1.877083420753479,-1.5746409893035889,1.1405823230743408,0.02319302223622799,2.6118907928466797,0.5845661163330078,-0.15908880531787872,-0.9118345975875854,0.7939649224281311,-0.4936593174934387,0.4403049051761627,1.1203984022140503,1.0125348567962646
Mouse,POLYIC_20190517_mouse31__E3_P1,level3,0.24529483914375305,0.25426435470581055,0.27328628301620483,0.2935086190700531,0.2701640725135803,0.24640688300132751,0.22670379281044006,0.27628403902053833,0.24268822371959686,0.2509784698486328,0.24088749289512634,0.2871866524219513,0.25453129410743713,0.2658713757991791,0.28101643919944763,0.27705127000808716,0.24893006682395935,0.24991855025291443,0.22190217673778534,0.26336073875427246,0.27663734555244446,0.2664969563484192,0.2150757759809494,0.27219563722610474,0.24305935204029083,0.25013241171836853,0.2418108880519867,0.25555887818336487,0.2589249014854431,0.23297889530658722,0.27337902784347534,0.2823003828525543
