domain,subject,shape_x,shape_y,shape_z,spacing_x,spacing_y,spacing_z,fov_x_mm,fov_y_mm,fov_z_mm,slice_count,anisotropy,brain_volume_voxels,brain_volume_mm3,brain_occupancy_percent,crop_x,crop_y,crop_z,scale_x,scale_y,scale_z,padding_x,padding_y,padding_z,model_x,model_y,model_z,whole_mean,whole_median,whole_std,whole_min,whole_max,whole_p01,whole_p05,whole_p25,whole_p75,whole_p95,whole_p99,brain_mean,brain_median,brain_std,brain_min,brain_max,brain_p01,brain_p05,brain_p25,brain_p75,brain_p95,brain_p99,background_mean,background_median,background_std,background_min,background_max,background_p01,background_p05,background_p25,background_p75,background_p95,background_p99,boundary_mean,boundary_median,boundary_std,boundary_min,boundary_max,boundary_p01,boundary_p05,boundary_p25,boundary_p75,boundary_p95,boundary_p99,contrast,cnr,boundary_gradient_mean,boundary_sharpness,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio
Mouse,POLYIC_20190614_polyic___E3_P1_3,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,120239,480.95612900245544,9.76600064977258,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.813877105712891,1.8313324451446533,5.530575275421143,0.0,128.49130249023438,0.17254523932933807,0.38822680711746216,0.9803707003593445,7.784143447875977,15.964356422424316,20.109363555908203,14.961329460144043,15.10947322845459,2.764004945755005,0.05490075796842575,43.81080627441406,7.086119651794434,10.376243591308594,13.54088020324707,16.50160026550293,18.67841453552243,23.01761383056639,3.7156198024749756,1.607807993888855,4.551943778991699,0.0,128.49130249023438,0.16078080236911774,0.3686193823814392,0.9176269769668579,5.733207702636719,12.57619571685791,19.16428565979004,11.014693260192871,11.297792434692383,5.472588539123535,0.03921482712030411,73.19447326660156,0.8156684041023254,2.062700033187866,6.654756546020508,15.48593521118164,18.317245483398438,22.658013381958,11.245709657669067,2.9864097733933317,0.08194376528263092,0.06594785302877426,0.8665725898323522,0.7763087721146439,0.9805886609170069,33974,2334,4.300000064074993,0.7970663699509468,0.4920277571776671,0.41195690568703636,0.612059835848557,8,0.1330804976327483,9.472093704967337,1.2631425743727076
Mouse,POLYIC_20190614_polyic___E3_P1_4,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,120280,481.12012904644365,9.769330734243015,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.227065086364746,1.694453477859497,4.868317604064941,0.0,89.4049301147461,0.16371531784534454,0.3765452206134796,0.9413630366325378,6.630470275878906,14.417861938476562,17.932283401489258,13.584911346435547,13.67568588256836,2.5755536556243896,0.12824365496635437,35.33522033691406,6.520753564834594,9.421815872192383,12.22134780883789,14.985407829284668,17.12189292907715,21.809608459472656,3.2138853073120117,1.5061808824539185,3.8782293796539307,0.0,89.4049301147461,0.15552954375743866,0.35744509100914,0.8813340663909912,4.578571319580078,11.001668930053711,16.52433204650879,9.85347843170166,10.13124942779541,5.020065784454346,0.005457176826894283,64.92403411865234,0.7503618597984314,1.8745403289794922,5.683650016784668,14.01130199432373,16.655303955078125,21.040145874023438,10.371026039123535,3.150400645828142,0.08408793807029724,0.06728227436542511,0.8920168607775029,0.8185441868862933,0.9799800465580313,26130,2408,4.34626286009811,0.6985955544332543,0.5587055809290409,0.4828698870646294,0.6664419576648241,6,0.1484925440751654,9.132350579797787,1.1972231459926836
Mouse,POLYIC_20190614_polyic___E3_P1_5,180,180,38,0.10000000149011612,0.10000000149011612,0.40000057220458984,18.0000002682209,18.0000002682209,15.200021743774414,38,4.000005662441169,109669,438.67664060463403,8.907488628979857,180,180,38,1.0000000149011612,1.0000000149011612,4.000005722045898,0,0,8,180,180,152,3.8604049682617188,1.4864088296890259,4.983821392059326,0.0,112.73998260498047,0.15139350295066833,0.34751689434051514,0.8601903319358826,5.5809149742126465,14.884733200073242,19.165040969848633,14.399064064025879,14.45807933807373,2.9806222915649414,0.326872318983078,36.090145111083984,6.312695922851563,9.76832103729248,12.782427787780762,16.040828704833984,18.47688865661621,23.673538742065404,2.8298797607421875,1.3522192239761353,3.8047678470611572,0.0,112.73998260498047,0.14451196789741516,0.3303130865097046,0.8085789084434509,2.934969425201416,9.723591804504395,16.698015213012695,10.158717155456543,10.291316986083984,5.729551315307617,0.0,72.28351593017578,0.5952516794204712,1.4795273542404175,5.477692127227783,14.71613597869873,18.177541732788086,24.46329656600939,11.569184303283691,3.3851498715978363,0.08611715584993362,0.06558573246002197,0.8626319447812101,0.774623865063179,0.9732011780904357,31053,2939,4.360045988236567,0.7268933248091544,0.5086346465191581,0.43800051007396074,0.6093534075205469,9,0.16884916424140706,8.749525194337245,1.2563532082904012
Mouse,POLYIC_20190614_polyic___E3_P1_6,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,115770,463.08012420773844,9.403021442495128,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.23342227935791,1.7472853660583496,4.894549369812012,0.0,111.60147094726562,0.17030072212219238,0.38828563690185547,0.9673081040382385,6.594044208526611,14.495997428894043,18.242612838745117,13.911324501037598,13.96806526184082,2.6438279151916504,0.12261652201414108,33.814910888671875,6.545304141044617,9.686705589294434,12.595441818237305,15.262351036071777,17.581846237182617,22.48756343841552,3.228957176208496,1.5565485954284668,3.871372699737549,0.0,111.60147094726562,0.16008268296718597,0.36784955859184265,0.9059998393058777,4.707111835479736,10.439434051513672,16.461267471313477,9.931851387023926,10.33725357055664,5.309901237487793,0.010218043811619282,60.68155288696289,0.6914209127426147,1.6961952447891235,5.4019389152526855,14.226922035217285,17.108409881591797,21.717394523620612,10.682367324829102,3.2225140325264086,0.08634507656097412,0.06801167130470276,0.9172105355761874,0.8713895864594429,0.9681178198151508,16542,3691,4.649731313533768,0.5988320442980236,0.6250815850815851,0.5711485691885535,0.6923452996228524,9,0.1947183115277733,8.3435049158653,1.1110045780426707
Mouse,POLYIC_20190614_polyic___E4_P1_5,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,115660,462.64012408972127,9.394087069525666,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.881853103637695,1.8851968050003052,5.632291316986084,0.0,150.2928466796875,0.1743004322052002,0.39446941018104553,0.9999340772628784,7.765542984008789,16.51725959777832,21.571971893310547,15.854594230651855,15.83840560913086,3.3577723503112793,0.22016896307468414,41.602760314941406,7.20136022567749,10.912124633789062,14.168790817260742,17.36124038696289,20.214263916015625,29.070652198791535,3.7441909313201904,1.6512672901153564,4.4794230461120605,0.0,150.2928466796875,0.1651267260313034,0.37612199783325195,0.9357181191444397,6.017951965332031,11.925819396972656,19.299690341949933,11.286870002746582,11.609326362609863,5.885464191436768,0.03210797533392906,73.80247497558594,0.7889388203620911,1.9677602052688599,6.407834529876709,16.168659210205078,19.076723098754883,23.926449871063223,12.110403299331665,3.0593209205663405,0.08130443841218948,0.06393067538738251,0.8561862962299189,0.7658623771224308,0.9706640152170154,34322,3393,5.3758721023929805,0.9651302173847646,0.5110149378751919,0.4278821853604742,0.6397665812695702,6,0.13971885098332748,9.319639698870333,1.267413107383711
Mouse,POLYIC_20190618_mouse30__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.3999999165534973,18.0000002682209,18.0000002682209,15.199996829032898,38,3.9999991059303417,110668,442.6719208440754,8.98862897985705,180,180,38,1.0000000149011612,1.0000000149011612,3.999999165534973,0,0,8,180,180,152,4.456209659576416,1.6885478496551514,5.3089823722839355,0.0,145.98143005371094,0.16038978099822998,0.3742428123950958,0.9356070160865784,7.012597560882568,15.566719055175781,19.803682327270508,14.818679809570312,14.95634651184082,2.7869668006896973,0.09356070309877396,46.78034973144531,6.785378456115723,10.282766342163086,13.47719669342041,16.27510643005371,18.489376068115234,23.357474193573015,3.432771921157837,1.510336995124817,4.306866645812988,0.0,145.98143005371094,0.15593449771404266,0.35642170906066895,0.877688467502594,5.132472991943359,11.543608665466309,18.685409545898438,10.86169719696045,11.280747413635254,5.637884616851807,0.013365814462304115,62.29360580444336,0.8019488453865051,2.0449695587158203,6.139364242553711,15.392963409423828,18.24433708190918,24.07628631591797,11.385907888412476,3.1388486808439775,0.08344808965921402,0.06708090007305145,0.8756842879320206,0.7991454903364352,0.9684371272635269,26937,3493,4.820788322346862,0.8240738035767532,0.4741564967695621,0.40352629738774287,0.5795988367757811,6,0.1502057776501248,9.097496806189447,1.2118408211949254
Mouse,POLYIC_20190618_mouse31__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,114447,457.7881227883134,9.29556530214425,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.995102882385254,1.9158939123153687,5.701135635375977,0.0,129.70285034179688,0.17417216300964355,0.4037627577781677,1.013365387916565,7.976293563842773,16.581981658935547,21.249004364013672,15.740555763244629,15.8496675491333,2.9800620079040527,0.2058398425579071,44.71078872680664,7.137100696563721,10.918615627288819,14.349411964416504,17.231168746948242,19.59832763671875,25.642892837524414,3.893886089324951,1.6783863306045532,4.6774001121521,0.0,129.70285034179688,0.16625525057315826,0.3839704692363739,0.9500300288200378,6.26228141784668,12.690817832946777,20.128761291503906,11.575294494628906,12.10892391204834,5.829225540161133,0.023750750347971916,85.83125305175781,0.9500300288200378,2.3829920291900635,6.685836315155029,16.26530647277832,19.194564819335938,24.454960727691628,11.846669673919678,3.020830034382081,0.0801648497581482,0.0644725114107132,0.9016734033953112,0.8389205207855408,0.9745733833127999,21416,2910,4.97342946341041,0.7289134219984681,0.5423064260273562,0.4752091726061357,0.6347782760338814,9,0.1632127801575133,8.849106127222472,1.1616993018602497
Mouse,POLYIC_20190618_mouse32__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.39999979734420776,18.0000002682209,18.0000002682209,15.199992299079895,38,3.999997913837464,113891,455.5637827701501,9.250406107862249,180,180,38,1.0000000149011612,1.0000000149011612,3.9999979734420776,0,0,8,180,180,152,4.408950328826904,1.7212414741516113,5.185155868530273,0.0,106.61285400390625,0.1659419983625412,0.37743669748306274,0.9500992894172668,6.881712436676025,15.328485488891602,19.47378158569336,14.621499061584473,14.713523864746094,2.787795305252075,0.01301505882292986,41.02671813964844,6.777266359329224,10.148491859436035,13.242822647094727,16.070343017578125,18.367502212524414,23.44370002746584,3.367949962615967,1.535776972770691,4.137543201446533,0.0,106.61285400390625,0.1561807096004486,0.36116787791252136,0.8915315270423889,5.020558834075928,11.075815200805664,18.110454559326172,10.585321426391602,10.996097564697266,5.661928653717041,0.0,74.80730438232422,0.7646347284317017,1.9164674282073975,5.746148586273193,15.143020629882812,18.100692749023438,23.90215492248535,11.253549098968506,3.189941775693365,0.08465208113193512,0.06645083427429199,0.9117351725954337,0.8580147941597924,0.9726317268265271,18331,3117,4.657252317018663,0.6528282454368873,0.5727500305287581,0.5047709420633666,0.6662798288242547,8,0.1636671641181307,8.840909372777867,1.1335838652746926
Mouse,POLYIC_20190618_mouse33__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,111526,446.1041196544203,9.058317089018843,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.059056282043457,1.61582350730896,4.799201965332031,0.0,105.67679595947266,0.16125982999801636,0.3644472062587738,0.9095054268836975,6.221404552459717,14.200540542602539,17.487016677856445,13.405010223388672,13.523249626159668,2.440352201461792,0.15480944514274597,35.76742935180664,6.3520249128341675,9.388547897338867,12.178342819213867,14.7423734664917,16.696842193603516,20.53885793685913,3.1281464099884033,1.4545637369155884,3.8944149017333984,0.0,105.67679595947266,0.15158423781394958,0.34832122921943665,0.8579022884368896,4.26048469543457,10.978569030761719,16.493656158447266,9.878307342529297,10.472213745117188,5.081976890563965,0.02902676910161972,75.59215545654297,0.7417952418327332,1.8157857656478882,5.605391979217529,13.903822898864746,16.480754852294922,21.558537120819103,10.276863813400269,3.1623524930617073,0.08649039268493652,0.06938686966896057,0.9084821428571429,0.8537339326551534,0.970733281925291,18548,3264,4.455333948378741,0.6364808274550408,0.5209633415911443,0.45762341633901266,0.606393164911247,9,0.17551255697688148,8.63736740368637,1.1370442766709108
Mouse,POLYIC_20190618_mouse34__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.4000001549720764,18.0000002682209,18.0000002682209,15.200005888938904,38,4.000001490116097,110215,440.8601839411311,8.951835607537362,180,180,38,1.0000000149011612,1.0000000149011612,4.000001549720764,0,0,8,180,180,152,4.401591777801514,1.7510913610458374,5.103491306304932,0.0,133.12356567382812,0.16657713055610657,0.3819085359573364,0.9588342308998108,6.825599670410156,14.670975685119629,19.115741729736328,13.639191627502441,13.764959335327148,2.47550368309021,0.13813713192939758,41.50208282470703,6.6392768859863285,9.58427906036377,12.35108470916748,15.028507232666016,17.01930809020996,20.635250091552734,3.4933536052703857,1.5641999244689941,4.334636211395264,0.0,133.12356567382812,0.15845142304897308,0.36565712094306946,0.9019542336463928,5.082633972167969,12.095125198364258,18.790712356567383,10.227298736572266,10.864079475402832,5.133262634277344,0.024377141147851944,54.79168701171875,0.7231885194778442,1.8648513555526733,6.000839710235596,14.215935707092285,16.978679656982422,21.83785629272461,10.145838022232056,2.8744409692594672,0.08229529112577438,0.06745246052742004,0.8868881291298202,0.8105410216543861,0.9791135507870979,25224,2302,4.754471683930118,0.6626984127732961,0.5197749043659701,0.46052268081109454,0.5990245344368903,6,0.20037441958880903,8.264248456858978,1.2079753209635713
Mouse,POLYIC_20190618_mouse35__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.40000006556510925,18.0000002682209,18.0000002682209,15.200002491474152,38,4.000000596046439,111340,445.36008627295723,9.043209876543209,180,180,38,1.0000000149011612,1.0000000149011612,4.0000006556510925,0,0,8,180,180,152,4.824418544769287,2.175879716873169,5.189786911010742,0.0,153.98460388183594,0.18328145146369934,0.42765671014785767,1.09028959274292,7.49574089050293,15.137167930603027,19.44667747497563,14.159828186035156,14.248957633972168,2.558149576187134,0.09869001060724258,39.87076187133789,6.980626320838929,9.972390174865723,12.81090259552002,15.593021392822266,17.81589698791504,21.321741104125977,3.8962628841400146,1.875110149383545,4.408504962921143,0.0,153.98460388183594,0.173882395029068,0.4041590690612793,1.0197967290878296,5.963696002960205,12.28455638885498,18.95318031311035,10.540346145629883,11.161370277404785,5.134825229644775,0.04229571670293808,68.97491455078125,0.8083181381225586,2.0254950523376465,6.363155841827393,14.634318351745605,17.46813201904297,20.659109115600586,10.263565301895142,2.8477486483603225,0.08149129897356033,0.06687520444393158,0.8696197544364662,0.7871668340684455,0.9713669840129333,29242,3188,5.459853571472559,0.9005929066262253,0.48997636347719514,0.415633423180593,0.5993941142527409,9,0.14891357380090486,9.123735693621322,1.2340039518591701
Mouse,POLYIC_20190618_mouse36__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.39999985694885254,18.0000002682209,18.0000002682209,15.199994564056396,38,3.999998509883903,115587,462.34784843050954,9.388157894736842,180,180,38,1.0000000149011612,1.0000000149011612,3.9999985694885254,0,0,8,180,180,152,4.82212495803833,1.8482575416564941,5.603252410888672,0.0,140.83721923828125,0.1719309240579605,0.3954411447048187,0.988602876663208,7.577855587005615,16.10133171081543,20.88530921936035,14.998157501220703,15.108430862426758,2.831894636154175,0.22351020574569702,45.690643310546875,7.078052558898927,10.376031875610352,13.535262107849121,16.548351287841797,18.856525421142578,23.628209228515622,3.7677998542785645,1.6290456056594849,4.688073635101318,0.0,140.83721923828125,0.16333438456058502,0.3739497661590576,0.9284270405769348,5.703808784484863,12.903416633605957,20.27065658569336,11.2080078125,11.871830940246582,5.682404518127441,0.03008791245520115,71.65221405029297,0.7951805591583252,1.99869704246521,6.477497577667236,15.684398651123047,18.75766372680664,24.134803771972656,11.230357646942139,2.899778890299182,0.08254697173833847,0.0660240426659584,0.8831596657110699,0.8077215534927763,0.9741406905620874,26804,2989,4.700000070035458,0.7157909046388328,0.5398096254781604,0.4693420248523121,0.6380350677930007,8,0.1720234442248577,8.695373570472329,1.2060352807841712
Mouse,POLYIC_20190619_mouse38__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.3999999761581421,18.0000002682209,18.0000002682209,15.1999990940094,38,3.9999997019767806,111802,447.2079866721623,9.080734243014945,180,180,38,1.0000000149011612,1.0000000149011612,3.999999761581421,0,0,8,180,180,152,4.502779483795166,1.9091036319732666,4.979470729827881,0.0,121.4634780883789,0.17422887682914734,0.400355726480484,1.00459623336792,7.110021114349365,14.427634239196777,19.224489212036133,13.46960163116455,13.537954330444336,2.5842795372009277,0.1445728987455368,40.86964797973633,6.550264358520508,9.36016845703125,12.095932006835938,14.861352920532227,16.985462188720703,21.789693012237567,3.6072006225585938,1.675562858581543,4.215686798095703,0.0,121.4634780883789,0.1668148785829544,0.3818207383155823,0.9415773153305054,5.51230525970459,11.484277725219727,18.690792636871443,10.06247615814209,10.79477596282959,5.190049171447754,0.029655979946255684,69.77680969238281,0.6857945322990417,1.7200467586517334,5.705069065093994,14.064348220825195,16.885372161865234,22.440530929565423,9.862401008605957,2.8206788450533855,0.0820004865527153,0.06562555581331253,0.8624561514645213,0.7737121018384338,0.9741954526752652,31855,2885,5.700000082845228,0.9452620345819143,0.5072885440545465,0.43280865715691097,0.6178446261682243,8,0.15806257009816066,8.944191958591924,1.2591187993059159
Mouse,POLYIC_20190619_mouse39__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.39999982714653015,18.0000002682209,18.0000002682209,15.199993431568146,38,3.9999982118606834,116309,465.2358128209652,9.446799870045485,180,180,38,1.0000000149011612,1.0000000149011612,3.9999982714653015,0,0,8,180,180,152,3.9493257999420166,1.7810399532318115,4.278156757354736,0.0,70.22569274902344,0.17145991325378418,0.3922145664691925,0.9751783013343811,6.082540512084961,13.249565124511719,16.093656539916992,12.64897346496582,12.799483299255371,2.363189697265625,0.35149282217025757,26.295520782470703,5.737648773193359,8.615860939025879,11.423517227172852,14.010418891906738,15.920053482055664,19.385515365600583,3.0417492389678955,1.579574465751648,3.3030478954315186,0.0,70.22569274902344,0.16288691759109497,0.3729253113269806,0.9130240678787231,4.5243988037109375,9.627474784851074,14.246175765991211,8.979626655578613,9.085232734680176,4.652681350708008,0.010716244578361511,40.826751708984375,0.7029856443405151,1.7424614429473877,4.940188884735107,12.994518280029297,15.474257469177246,18.664419708251955,9.607224225997925,3.3453342502297794,0.08808515965938568,0.07002689689397812,0.9030055575367331,0.845567378547523,0.9688158268061801,20580,3627,4.725462950154344,0.6560479328453012,0.5898589494163424,0.5273729397424347,0.6739145932843801,7,0.17716369181283328,8.610450688666145,1.14575828181826
Mouse,POLYIC_20190619_mouse40__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.39999961853027344,18.0000002682209,18.0000002682209,15.19998550415039,38,3.9999961256981473,115199,460.7955742834676,9.35664392462638,180,180,38,1.0000000149011612,1.0000000149011612,3.9999961853027344,0,0,8,180,180,152,4.1049323081970215,1.639210820198059,4.820443153381348,0.0,108.50582122802734,0.16226531565189362,0.3675805926322937,0.9172957539558411,6.3846435546875,14.43167781829834,17.918725967407227,13.74056625366211,13.885274887084961,2.610433340072632,0.09603457152843475,41.28493118286133,6.397889614105225,9.441191673278809,12.438133239746094,15.143658638000488,17.160385131835938,21.92250720977786,3.1102957725524902,1.4670108556747437,3.789276361465454,0.0,108.50582122802734,0.1523306965827942,0.3510229289531708,0.8609996438026428,4.407655715942383,10.348552703857422,16.498077392578125,9.942787170410156,10.2227144241333,5.248347282409668,0.01986922137439251,62.34630584716797,0.7053573727607727,1.7993236362934124,5.510397434234619,14.259478569030762,16.885526657104492,22.388407287597644,10.63027048110962,3.26714450911427,0.08679698407649994,0.06876282393932343,0.8984459993817719,0.8357057505601195,0.971371279264577,21999,3298,4.321109734480356,0.6137581388783694,0.5603628959817953,0.49268672199170127,0.6527836804079898,6,0.16766751886376208,8.770031338277628,1.1623364786152657
Mouse,POLYIC_20190619_mouse41__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.40000009536743164,18.0000002682209,18.0000002682209,15.200003623962402,38,4.000000894069658,118492,473.9681271281277,9.624106562703053,180,180,38,1.0000000149011612,1.0000000149011612,4.000000953674316,0,0,8,180,180,152,4.535126686096191,2.0440940856933594,4.841948986053467,0.0,101.32646179199219,0.1824531853199005,0.41438519954681396,1.0514250993728638,7.04145622253418,14.420141363144065,18.604040145874023,13.763845443725586,13.742745399475098,2.7992148399353027,0.16080619394779205,39.471736907958984,6.682734489440918,9.561783790588379,12.320228576660156,15.087950706481934,17.521690368652344,24.541778354644766,3.5523626804351807,1.762683391571045,3.882162094116211,0.0,101.32646179199219,0.1731759011745453,0.3927382230758667,0.9833917617797852,5.612754821777344,10.634856224060059,17.0701961517334,9.908803939819336,10.328705787658691,5.22784423828125,0.012369707226753235,57.608821868896484,0.705073356628418,1.7719606161117554,5.411746978759766,14.150945663452148,16.98360824584961,21.87891960144043,10.211482763290405,3.0173224551415525,0.08427216112613678,0.06742848455905914,0.8489232103864134,0.7570035373070184,0.9662508861357729,36752,3999,5.953990371389146,1.2350662500601044,0.517255099604764,0.4199522353039762,0.6851503759398496,6,0.11276571564094623,10.009793028020882,1.2764152854201127
Mouse,POLYIC_20190619_mouse42__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.3999997675418854,18.0000002682209,18.0000002682209,15.199991166591644,38,3.9999976158142445,115175,460.6997459962885,9.35469460688759,180,180,38,1.0000000149011612,1.0000000149011612,3.9999976754188538,0,0,8,180,180,152,4.349597454071045,1.831211805343628,4.886759281158447,0.0,102.56664276123047,0.17529548704624176,0.39754512906074524,0.9954279661178589,6.8271331787109375,14.079984664916992,19.426496505737305,13.495841026306152,13.363150596618652,2.863889455795288,0.07199636101722717,34.43304443359375,6.564189910888672,9.475347518920898,12.082867622375488,14.63404369354248,17.50763702392578,25.032133560180615,3.405695676803589,1.621483325958252,3.996791362762451,0.0,102.56664276123047,0.16590465605258942,0.37876346707344055,0.9328224658966064,5.2056498527526855,10.837018013000488,17.645368576049805,9.82961654663086,10.295479774475098,5.203059673309326,0.015651382505893707,74.86995697021484,0.7387452721595764,1.7936484813690186,5.549980640411377,13.720002174377441,16.681243896484375,23.5872605133057,10.090145349502563,2.90214003450389,0.0781826451420784,0.06135199964046478,0.86170631096033,0.7749471275526124,0.9703407857607987,32456,3416,5.072031053004688,0.9430892001893285,0.49428315211299184,0.41494311115205673,0.6175313059033989,9,0.13624173863726324,9.398258772466756,1.2521380507922726
Mouse,POLYIC_20190619_mouse43__E3_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.3999999165534973,18.0000002682209,18.0000002682209,15.199996829032898,38,3.9999991059303417,118630,474.519915149209,9.635315139701104,180,180,38,1.0000000149011612,1.0000000149011612,3.999999165534973,0,0,8,180,180,152,4.055112361907959,1.6006100177764893,4.831986904144287,0.0,109.48974609375,0.15705358982086182,0.36088910698890686,0.902222752571106,6.205287456512451,14.18511409759537,17.937524795532227,13.315186500549316,13.389654159545898,2.529637336730957,0.0668313130736351,40.47638702392578,6.510339274406433,9.286211013793945,11.982854843139648,14.679498672485352,16.771318435668945,21.248047275543186,3.0677378177642822,1.4301902055740356,3.877790927886963,0.0,109.48974609375,0.15037046372890472,0.3408397138118744,0.8454161286354065,3.9764633178710938,10.766525268554688,16.95510482788086,9.79560661315918,10.388928413391113,5.138381004333496,0.01002469751983881,73.05999755859375,0.6683131456375122,1.650733470916748,5.546998977661133,13.800666809082031,16.50399398803711,21.515473327636688,10.247448682785034,3.1300808668533575,0.08372978121042252,0.06776951253414154,0.9211857018308631,0.8692393986986763,0.979735311472646,17484,2404,0.9380831278199587,0.31217901620524124,0.5795602334936334,0.5376672403264309,0.6297009966777408,3,0.20501153020957238,8.20146360645752,1.1271179296973783
Mouse,POLYIC_20190619_mouse44__E4_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.40000006556510925,18.0000002682209,18.0000002682209,15.200002491474152,38,4.000000596046439,118932,475.72809215569737,9.659844054580896,180,180,38,1.0000000149011612,1.0000000149011612,4.0000006556510925,0,0,8,180,180,152,4.129289627075195,1.575194239616394,4.983707904815674,0.0,107.97660064697266,0.15488311648368835,0.3559016287326813,0.889754056930542,6.363389492034912,14.720486640930176,18.622222900390625,13.880794525146484,13.96584415435791,2.7433054447174072,0.171360045671463,34.489505767822266,6.498500347137451,9.555135011672974,12.45985221862793,15.303770065307617,17.541336059570312,23.33258178710939,3.0865867137908936,1.4104249477386475,3.928520679473877,0.0,107.97660064697266,0.14829234778881073,0.3394246995449066,0.833732545375824,3.984121084213257,10.901135444641113,17.231571197509766,10.072709083557129,10.489212036132812,5.3350114822387695,0.0,72.37325286865234,0.682144820690155,1.7070096731185913,5.6021552085876465,14.374471664428711,17.145891189575195,23.012335968017567,10.79420781135559,3.1858791194156946,0.08380664139986038,0.06648429483175278,0.9052305030184223,0.8436571528196486,0.9764991759997309,21522,2795,3.8209947168046163,0.5151115354137757,0.5507652384182123,0.49134377576257215,0.630283389643522,6,0.1737302397524421,8.666804194161722,1.1574597248848082
Mouse,POLYIC_20190628_mouse30__E4_P1,180,180,38,0.10000000149011612,0.10000000149011612,0.39999985694885254,18.0000002682209,18.0000002682209,15.199994564056396,38,3.999998509883903,108951,435.8038571323111,8.849171539961013,180,180,38,1.0000000149011612,1.0000000149011612,3.9999985694885254,0,0,8,180,180,152,4.595766544342041,1.679131031036377,5.740509033203125,0.0,149.5065460205078,0.1642628163099289,0.3787170350551605,0.9445111751556396,6.999421119689941,16.531227111816406,22.426437377929688,15.987934112548828,15.928930282592773,3.231956720352173,0.38784274458885193,51.07204818725586,7.39867091178894,11.224625587463379,14.514445304870605,17.343416213989258,20.245391845703125,28.294269561767578,3.4897842407226562,1.514868140220642,4.616907596588135,0.0,149.5065460205078,0.1596999615430832,0.3604656159877777,0.8897569179534912,4.777310371398926,12.041377067565918,20.77012062072754,11.720556259155273,12.347087860107422,6.604962348937988,0.013688568025827408,103.30306243896484,0.7437455058097839,1.907273769378662,6.1963582038879395,16.476472854614258,20.195199966430664,30.553704719543425,12.498149871826172,3.1362526707053373,0.08048421144485474,0.06203693896532059,0.8870949536164147,0.8145642994241843,0.9738047379097026,24153,2854,4.2720019363165544,0.7293537136727647,0.4815279770444763,0.4099601593625498,0.5889653110047847,9,0.14043424971622973,9.303787412071767,1.1954915512478086
