domain,subject,native_coordinate_axis,candidate_factor_pixels,expected_level1_footprint_pixels,expert_best_residue,expert_max_alignment_fraction,prediction_best_residue,prediction_max_alignment_fraction,prediction_minus_expert_alignment,expert_transition_count,prediction_transition_count
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,3,4.999999925,2,0.3376251788,0,0.4094890511,0.07186387227,5592,5480
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,4,4.999999925,3,0.2796852647,2,0.3009124088,0.0212271441,5592,5480
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,5,4.999999925,1,0.2353361946,0,0.528649635,0.2933134405,5592,5480
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,6,4.999999925,1,0.1872317597,0,0.2262773723,0.03904561261,5592,5480
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,7,4.999999925,0,0.1680972818,6,0.1937956204,0.02569833861,5592,5480
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,y,8,4.999999925,3,0.155758226,4,0.2233576642,0.0675994382,5592,5480
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,2,3.199999881,0,0.5032274081,1,0.5018191268,-0.001408281324,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,3,3.199999881,2,0.3361469712,0,0.3492723493,0.01312537807,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,4,3.199999881,0,0.2557100298,1,0.2562370062,0.0005269764455,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,5,3.199999881,2,0.2102780536,2,0.2214137214,0.01113566779,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,6,3.199999881,2,0.1725422046,3,0.182952183,0.01040997838,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,7,3.199999881,2,0.1561569017,1,0.1634615385,0.007304636773,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,x,8,3.199999881,4,0.135551142,3,0.1411122661,0.005561124106,4028,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,2,4.999999925,0,0.5130450988,1,0.5087548638,-0.004290234957,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,3,4.999999925,2,0.352963101,1,0.3700389105,0.0170758095,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,4,4.999999925,2,0.2607156168,1,0.2723735409,0.01165792401,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,5,4.999999925,1,0.2156168468,0,0.5178988327,0.3022819859,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,6,4.999999925,2,0.1846813269,1,0.1916342412,0.006952914372,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,7,4.999999925,0,0.157472978,0,0.1661478599,0.008674881912,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,y,8,4.999999925,2,0.1375326127,1,0.16692607,0.02939345729,5366,5140
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,2,3.199999881,1,0.5054095827,0,0.5087812666,0.003371683942,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,3,3.199999881,2,0.3369397218,1,0.3374135178,0.0004737960357,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,4,3.199999881,3,0.2557959815,0,0.2554550293,-0.000340952182,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,5,3.199999881,3,0.2197320969,2,0.2184672698,-0.001264827033,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,6,3.199999881,1,0.1787738279,0,0.1766897286,-0.002084099345,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,7,3.199999881,6,0.1522411128,4,0.1540713145,0.001830201701,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,x,8,3.199999881,5,0.1373003606,4,0.1389036722,0.001603311527,3882,3758
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,2,4.999999925,0,0.5138248848,0,0.5349293564,0.02110447157,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,3,4.999999925,0,0.3559907834,1,0.3867739403,0.03078315694,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,4,4.999999925,0,0.2588325653,0,0.2861067504,0.02727418511,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,5,4.999999925,3,0.224078341,0,0.5139324961,0.2898541551,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,6,4.999999925,0,0.1874039939,4,0.215266876,0.02786288213,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,7,4.999999925,6,0.1785714286,3,0.1632653061,-0.01530612245,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,y,8,4.999999925,0,0.1637864823,0,0.1966248038,0.03283832143,5208,5096
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,2,3.199999881,0,0.5074626866,1,0.511954262,0.004491575387,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,3,3.199999881,0,0.3407102419,0,0.33497921,-0.005731031915,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,4,3.199999881,0,0.2647967061,1,0.2707900208,0.005993314665,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,5,3.199999881,1,0.2097272259,4,0.2115384615,0.001811235599,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,6,3.199999881,0,0.1770458055,0,0.1803534304,0.003307624898,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,7,3.199999881,1,0.1520844056,6,0.1574844075,0.005400001926,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,x,8,3.199999881,5,0.1361296963,5,0.145010395,0.008880698665,3886,3848
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,2,4.999999925,0,0.5187861272,0,0.5122767857,-0.006509341453,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,3,4.999999925,1,0.375,0,0.3664434524,-0.008556547619,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,4,4.999999925,2,0.2714956647,3,0.2821800595,0.01068439478,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,5,4.999999925,3,0.2259754335,0,0.5148809524,0.2889055189,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,6,4.999999925,4,0.2042991329,0,0.1880580357,-0.01624109723,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,7,4.999999925,3,0.175216763,0,0.1861979167,0.01098115366,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,y,8,4.999999925,6,0.1492052023,4,0.2133556548,0.06415045245,5536,5376
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,2,3.199999881,1,0.5158610272,0,0.5103889185,-0.005472108703,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,3,3.199999881,1,0.3406344411,1,0.3521576985,0.01152325737,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,4,3.199999881,3,0.2656092649,2,0.2679808205,0.002371555604,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,5,3.199999881,3,0.2167673716,3,0.21097496,-0.005792411559,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,6,3.199999881,1,0.1812688822,1,0.1816728823,0.0004040000837,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,7,3.199999881,0,0.1505538771,0,0.1603622802,0.009808403094,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,x,8,3.199999881,3,0.1351963746,6,0.1366542355,0.00145786086,3972,3754
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,2,4.999999925,0,0.5073394495,0,0.5823461979,0.0750067484,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,3,4.999999925,2,0.3537614679,0,0.3725640046,0.0188025367,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,4,4.999999925,2,0.2750458716,2,0.2913641574,0.01631828587,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,5,4.999999925,3,0.2111926606,0,0.5057317539,0.2945390934,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,6,4.999999925,2,0.1897247706,0,0.2214367596,0.03171198901,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,7,4.999999925,0,0.1686238532,2,0.1662208636,-0.002402989627,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,y,8,4.999999925,3,0.1482568807,6,0.2107374857,0.06248060494,5450,5234
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,2,3.199999881,0,0.5070316424,0,0.5086387435,0.001607101065,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,3,3.199999881,1,0.3523355098,0,0.335078534,-0.01725697576,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,4,3.199999881,0,0.2614264189,2,0.2743455497,0.01291913085,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,5,3.199999881,0,0.2217478654,2,0.2089005236,-0.01284734183,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,6,3.199999881,4,0.1860873933,0,0.182460733,-0.003626660285,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,7,3.199999881,6,0.1506780512,0,0.1536649215,0.002986870235,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,x,8,3.199999881,0,0.1363636364,3,0.1452879581,0.008924321752,3982,3820
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,2,4.999999925,0,0.5113335852,0,0.5715671063,0.06023352109,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,3,4.999999925,0,0.3486966377,2,0.3663692785,0.01767264081,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,4,4.999999925,2,0.2612391386,0,0.3107059736,0.04946683498,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,5,4.999999925,3,0.2162825841,2,0.5073700543,0.2910874702,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,6,4.999999925,2,0.1851152248,2,0.246121024,0.06100579927,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,7,4.999999925,6,0.1715149226,5,0.1706749418,-0.0008399807385,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,y,8,4.999999925,0,0.1380808462,4,0.215477114,0.0773962678,5294,5156
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,2,3.199999881,1,0.5015690377,0,0.5019178082,0.0003487705623,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,3,3.199999881,1,0.3498953975,0,0.3408219178,-0.009073479681,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,4,3.199999881,3,0.2549686192,2,0.2624657534,0.007497134178,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,5,3.199999881,0,0.2089435146,2,0.2128767123,0.003933197684,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,6,3.199999881,4,0.184623431,4,0.1747945205,-0.009828910414,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,7,3.199999881,4,0.1529811715,1,0.1542465753,0.001265403794,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,x,8,3.199999881,1,0.1312761506,2,0.1449315068,0.01365535622,3824,3650
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,2,4.999999925,1,0.5205893464,0,0.5445972495,0.02400790308,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,3,4.999999925,2,0.371174915,0,0.4110019646,0.03982704964,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,4,4.999999925,1,0.2788061957,2,0.2968565815,0.01805038584,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,5,4.999999925,4,0.2434831885,0,0.5326129666,0.2891297781,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,6,4.999999925,5,0.216093691,0,0.2111984283,-0.00489526268,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,7,4.999999925,5,0.1894597658,6,0.2178781925,0.02841842676,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,y,8,4.999999925,1,0.1752927843,4,0.2222003929,0.04690760864,5294,5090
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,2,3.199999881,0,0.5100603622,1,0.5076452599,-0.002415102234,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,3,3.199999881,0,0.3460764588,2,0.3394495413,-0.006626917468,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,4,3.199999881,2,0.2620724346,3,0.2691131498,0.007040715239,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,5,3.199999881,0,0.2057344064,1,0.2155963303,0.009861923837,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,6,3.199999881,3,0.1770623742,2,0.1867991845,0.00973681026,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,7,3.199999881,0,0.1511569416,0,0.1551987768,0.004041835109,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,x,8,3.199999881,2,0.1332997988,3,0.1378695209,0.004569722104,3976,3924
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,2,4.999999925,1,0.5290676417,0,0.5622895623,0.03322192061,5470,5346
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,3,4.999999925,2,0.3455210238,2,0.3690609802,0.02353995641,5470,5346
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,4,4.999999925,1,0.2817184644,0,0.3090160868,0.02729762244,5470,5346
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,5,4.999999925,1,0.2180987203,2,0.518144407,0.3000456867,5470,5346
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,6,4.999999925,5,0.1877513711,2,0.2297044519,0.04195308081,5470,5346
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,7,4.999999925,6,0.1782449726,6,0.1778900112,-0.0003549613544,5470,5346
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,y,8,4.999999925,1,0.1652650823,1,0.2096894875,0.0444244052,5470,5346
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,2,3.199999881,0,0.500728509,0,0.5107125062,0.009983997243,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,3,3.199999881,1,0.3411850413,2,0.3515196811,0.01033463983,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,4,3.199999881,0,0.2637202525,0,0.2680617838,0.004341531207,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,5,3.199999881,1,0.2134531326,3,0.2082710513,-0.005182081268,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,6,3.199999881,4,0.1804273919,2,0.1915794718,0.01115207991,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,7,3.199999881,2,0.1476444876,1,0.1599402093,0.01229572165,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,x,8,3.199999881,5,0.1413307431,4,0.1390134529,-0.002317290164,4118,4014
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,2,4.999999925,0,0.5095799558,1,0.54497947,0.03539951417,5428,5358
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,3,4.999999925,1,0.3496683861,1,0.3908174692,0.04114908306,5428,5358
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,4,4.999999925,2,0.2595799558,1,0.2866741321,0.02709417635,5428,5358
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,5,4.999999925,0,0.2157332351,0,0.5016797312,0.2859464962,5428,5358
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,6,4.999999925,0,0.186256448,1,0.2364688317,0.05021238361,5428,5358
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,7,4.999999925,6,0.1853352985,6,0.1752519597,-0.01008333877,5428,5358
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,y,8,4.999999925,1,0.138725129,1,0.2049272116,0.06620208269,5428,5358
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,2,3.199999881,1,0.5062562563,0,0.5087991718,0.002542915586,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,3,3.199999881,0,0.3393393393,0,0.3558488613,0.01650952194,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,4,3.199999881,0,0.262012012,0,0.2660455487,0.004033536642,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,5,3.199999881,4,0.2237237237,3,0.2124741201,-0.01124960364,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,6,3.199999881,3,0.1761761762,0,0.1834886128,0.00731243666,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,7,3.199999881,3,0.1534034034,5,0.1674430642,0.01403966078,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,x,8,3.199999881,0,0.1396396396,7,0.1366459627,-0.002993676907,3996,3864
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,2,4.999999925,1,0.507415647,0,0.5902198635,0.08280421652,5394,5276
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,3,4.999999925,2,0.3485354097,0,0.3944275967,0.04589218695,5394,5276
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,4,4.999999925,2,0.2569521691,2,0.3330174375,0.07606526838,5394,5276
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,5,4.999999925,1,0.2278457545,0,0.5293783169,0.3015325624,5394,5276
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,6,4.999999925,1,0.1957730812,0,0.2420394238,0.0462663426,5394,5276
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,7,4.999999925,3,0.1692621431,2,0.1656557998,-0.003606343274,5394,5276
Mouse,POLYIC_20190612_polyic___E10_P1_1,y,8,4.999999925,6,0.1401557286,4,0.2232752085,0.0831194799,5394,5276
Mouse,POLYIC_20190612_polyic___E12_P1,x,2,3.199999881,0,0.5002565418,1,0.5042735043,0.004016962457,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,x,3,3.199999881,0,0.3514622884,1,0.3392094017,-0.01225288664,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,x,4,3.199999881,2,0.2570548999,0,0.2588141026,0.001759202615,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,x,5,3.199999881,4,0.2047203694,0,0.2147435897,0.01002322032,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,x,6,3.199999881,3,0.1808619805,4,0.1784188034,-0.002443177084,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,x,7,3.199999881,5,0.1570035916,4,0.1610576923,0.004054100722,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,x,8,3.199999881,1,0.1364802463,7,0.1498397436,0.01335949731,3898,3744
Mouse,POLYIC_20190612_polyic___E12_P1,y,2,4.999999925,0,0.522902162,1,0.5439849624,0.02108280044,5458,5320
Mouse,POLYIC_20190612_polyic___E12_P1,y,3,4.999999925,0,0.352510077,1,0.35,-0.002510076951,5458,5320
Mouse,POLYIC_20190612_polyic___E12_P1,y,4,4.999999925,0,0.2790399414,3,0.2778195489,-0.001220392498,5458,5320
Mouse,POLYIC_20190612_polyic___E12_P1,y,5,4.999999925,1,0.2222425797,0,0.5026315789,0.2803889992,5458,5320
Mouse,POLYIC_20190612_polyic___E12_P1,y,6,4.999999925,0,0.2024551118,1,0.2077067669,0.005251655155,5458,5320
Mouse,POLYIC_20190612_polyic___E12_P1,y,7,4.999999925,5,0.1656284353,4,0.1892857143,0.02365727896,5458,5320
Mouse,POLYIC_20190612_polyic___E12_P1,y,8,4.999999925,0,0.1566507878,1,0.2387218045,0.08207101668,5458,5320
Mouse,POLYIC_20190612_polyic___E3_P1,x,2,3.199999881,1,0.5082914573,0,0.5025342119,-0.005757245426,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,x,3,3.199999881,2,0.3359296482,0,0.3421186011,0.006188952874,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,x,4,3.199999881,3,0.2610552764,1,0.2541814496,-0.006873826813,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,x,5,3.199999881,4,0.2077889447,0,0.2116066903,0.003817745596,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,x,6,3.199999881,5,0.1738693467,0,0.1753674607,0.001498113986,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,x,7,3.199999881,2,0.1615577889,2,0.1535732387,-0.007984550222,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,x,8,3.199999881,3,0.1366834171,4,0.1315255955,-0.005157821546,3980,3946
Mouse,POLYIC_20190612_polyic___E3_P1,y,2,4.999999925,1,0.5107223476,1,0.5063657407,-0.004356606889,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1,y,3,4.999999925,2,0.3686982694,1,0.419367284,0.05066901458,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1,y,4,4.999999925,1,0.2607223476,1,0.3051697531,0.04444740546,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1,y,5,4.999999925,4,0.2155756208,0,0.524691358,0.3091157373,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1,y,6,4.999999925,5,0.1969525959,1,0.2108410494,0.01388845345,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1,y,7,4.999999925,3,0.1610233258,2,0.1763117284,0.01528840259,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1,y,8,4.999999925,7,0.1452219714,7,0.1691743827,0.02395241131,5316,5184
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,2,3.199999881,0,0.5053763441,1,0.5179419525,0.01256560842,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,3,3.199999881,1,0.3420378904,2,0.3435356201,0.001497729628,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,4,3.199999881,0,0.2721454173,3,0.2656992084,-0.006446208863,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,5,3.199999881,0,0.2078853047,4,0.2134564644,0.00557115972,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,6,3.199999881,2,0.1766513057,5,0.1749340369,-0.001717268744,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,7,3.199999881,0,0.1538658474,0,0.1643799472,0.01051409982,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,x,8,3.199999881,4,0.1364567332,3,0.1350923483,-0.001364384946,3906,3790
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,2,4.999999925,0,0.5066322771,0,0.5456785444,0.03904626727,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,3,4.999999925,0,0.3457995578,1,0.3688400303,0.02304047248,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,4,4.999999925,2,0.2616064849,0,0.3000379075,0.03843142261,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,5,4.999999925,3,0.2251289609,0,0.5318423048,0.3067133438,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,6,4.999999925,3,0.1838614591,4,0.1980667172,0.01420525811,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,7,4.999999925,1,0.1575165807,2,0.2153146323,0.0577980516,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_1,y,8,4.999999925,2,0.1331982314,6,0.2246019712,0.0914037398,5428,5276
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,2,3.199999881,1,0.5095311695,1,0.5023734177,-0.007157751779,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,3,3.199999881,1,0.3402885111,0,0.3591772152,0.01888870411,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,4,3.199999881,3,0.2691911386,0,0.256592827,-0.01259831158,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,5,3.199999881,4,0.2143225142,0,0.2080696203,-0.006252893915,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,6,3.199999881,4,0.1736218444,3,0.1811708861,0.007549041666,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,7,3.199999881,6,0.1579082947,4,0.1561181435,-0.001790151234,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,x,8,3.199999881,7,0.1352395672,1,0.1410864979,0.005846930657,3882,3792
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,2,4.999999925,1,0.500376506,0,0.5090803709,0.008703864919,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,3,4.999999925,1,0.3503388554,0,0.4037867079,0.05344785246,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,4,4.999999925,2,0.2543298193,2,0.2901854714,0.03585565213,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,5,4.999999925,1,0.2402108434,0,0.5396058733,0.2993950299,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,6,4.999999925,1,0.1778990964,3,0.2051777434,0.02727864705,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,7,4.999999925,0,0.1645331325,0,0.1901081917,0.02557505912,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_2,y,8,4.999999925,3,0.1496611446,4,0.1964837713,0.04682262667,5312,5176
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,2,3.199999881,0,0.5095508518,1,0.500534188,-0.009016663799,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,3,3.199999881,2,0.3435725348,0,0.343215812,-0.0003567228819,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,4,3.199999881,2,0.2607124419,2,0.2585470085,-0.002165433373,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,5,3.199999881,3,0.2106350026,2,0.2120726496,0.001437646991,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,6,3.199999881,5,0.181724316,3,0.1813568376,-0.0003674783457,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,7,3.199999881,3,0.1590087765,4,0.1634615385,0.004452762003,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,x,8,3.199999881,2,0.1435209086,2,0.140491453,-0.00302945563,3874,3744
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,2,4.999999925,0,0.505107832,0,0.5504445303,0.04533669833,5286,5174
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,3,4.999999925,0,0.3480892925,0,0.4155392346,0.06744994216,5286,5174
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,4,4.999999925,2,0.2616345062,2,0.302473908,0.04083940176,5286,5174
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,5,4.999999925,4,0.2132046916,0,0.5173946656,0.304189974,5286,5174
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,6,4.999999925,4,0.1789632993,0,0.2325086973,0.05354539805,5286,5174
Mouse,POLYIC_20190612_polyic___E3_P1_3,y,7,4.999999925,3,0.1867196368,0,0.1743332045,-0.01238643229,5286,5174
