domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,paper_width_raw_prediction_path,paper_width_filtered_prediction_path,paper_width_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,paper_width_raw_dice,paper_width_raw_hd95_mm,paper_width_raw_assd_mm,paper_width_raw_fp_voxels,paper_width_raw_fn_voxels,paper_width_raw_surface_dice_0.1mm,paper_width_raw_surface_dice_0.2mm,paper_width_raw_surface_dice_0.5mm,paper_width_raw_surface_dice_1mm,paper_width_raw_iou,paper_width_raw_precision,paper_width_raw_recall,paper_width_raw_fp_fn_ratio,paper_width_raw_total_residual_error,paper_width_filtered_dice,paper_width_filtered_hd95_mm,paper_width_filtered_assd_mm,paper_width_filtered_fp_voxels,paper_width_filtered_fn_voxels,paper_width_filtered_surface_dice_0.1mm,paper_width_filtered_surface_dice_0.2mm,paper_width_filtered_surface_dice_0.5mm,paper_width_filtered_surface_dice_1mm,paper_width_filtered_iou,paper_width_filtered_precision,paper_width_filtered_recall,paper_width_filtered_fp_fn_ratio,paper_width_filtered_total_residual_error
Mouse,POLYIC_20190510_mouse39__E4_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse39__E4_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse39__E4_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190510_mouse39__E4_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190510_mouse39__E4_P1_probability.nii.gz,0.9793219226819717,0.10000000149011612,0.025302355629467813,1904,2949,0.7885703187589522,0.9732708601393508,1.0,1.0,0.9594816861897089,0.9837019790454016,0.9749806989115034,0.6456425907087148,4853,0.9793219226819717,0.10000000149011612,0.025302355629467813,1904,2949,0.7885703187589522,0.9732708601393508,1.0,1.0,0.9594816861897089,0.9837019790454016,0.9749806989115034,0.6456425907087148,4853,0.9809382402416835,0.10000000149011612,0.022012850631984614,868,3574,0.8046505994913407,0.9829235799927334,1.0,1.0,0.9625895887549795,0.9924628569939998,0.9696782020717916,0.24286513710128707,4442,0.9809424497169904,0.10000000149011612,0.022003396664287116,867,3574,0.8046700901075478,0.9829473888189129,1.0,1.0,0.9625976957283385,0.9924714749657005,0.9696782020717916,0.2425853385562395,4441
Mouse,POLYIC_20190510_mouse42__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse42__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse42__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190510_mouse42__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190510_mouse42__E2_P1_probability.nii.gz,0.9796471947842393,0.10000000149011612,0.026509234064009596,1807,2860,0.7918502470728561,0.9688663859204986,1.0,1.0,0.9601063375104714,0.9841666228554404,0.9751690846421657,0.6318181818181818,4667,0.9796471947842393,0.10000000149011612,0.026509234064009596,1807,2860,0.7918502470728561,0.9688663859204986,1.0,1.0,0.9601063375104714,0.9841666228554404,0.9751690846421657,0.6318181818181818,4667,0.9799390921834968,0.10000000149011612,0.02567172683429475,882,3683,0.7951742887658996,0.9702641033110011,1.0,1.0,0.9606672353331438,0.9921514887255513,0.9680236848731105,0.23947868585392343,4565,0.9799390921834968,0.10000000149011612,0.02567172683429475,882,3683,0.7951742887658996,0.9702641033110011,1.0,1.0,0.9606672353331438,0.9921514887255513,0.9680236848731105,0.23947868585392343,4565
Mouse,POLYIC_20190510_mouse43__E2_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E2_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse43__E2_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190510_mouse43__E2_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190510_mouse43__E2_P1_1_probability.nii.gz,0.9722110913936434,0.20000000298023224,0.03061061313775993,1654,2715,0.7785718435884028,0.9457904828307477,0.9999709488118064,1.0,0.9459248715885884,0.9788165983606557,0.9656941408372398,0.609208103130755,4369,0.9722420109912477,0.20000000298023224,0.030568430214321523,1649,2715,0.7786849522038527,0.9458988290670308,1.0,1.0,0.9459834137888352,0.9788792827409543,0.9656941408372398,0.607366482504604,4364,0.9786875622144516,0.10000000149011612,0.02179995343818397,887,2453,0.8275662035559939,0.9717782869739247,0.9993908982800127,1.0,0.9582646073874144,0.9885659039639059,0.9690046878356351,0.36159804321239297,3340,0.9786875622144516,0.10000000149011612,0.02179995343818397,887,2453,0.8275662035559939,0.9717782869739247,0.9993908982800127,1.0,0.9582646073874144,0.9885659039639059,0.9690046878356351,0.36159804321239297,3340
Mouse,POLYIC_20190510_mouse43__E9_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190510_mouse43__E9_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190510_mouse43__E9_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190510_mouse43__E9_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190510_mouse43__E9_P1_probability.nii.gz,0.9531438429585958,0.4000000059604645,0.08674332226720438,7726,3464,0.6189610147360567,0.8332867002424921,0.9650951315053161,0.9968522663682149,0.9104821484284377,0.9364319272003225,0.9704630916548002,2.2303695150115472,11190,0.9531438429585958,0.4000000059604645,0.08674332226720438,7726,3464,0.6189610147360567,0.8332867002424921,0.9650951315053161,0.9968522663682149,0.9104821484284377,0.9364319272003225,0.9704630916548002,2.2303695150115472,11190,0.963176474120589,0.3999999463558197,0.06691394070833767,3585,5000,0.6914811433387176,0.8750614509445888,0.9800781890114006,0.9961607790809279,0.928968575730999,0.9690580172964388,0.9573658944209009,0.717,8585,0.9639868980823635,0.360555132919089,0.061660588856264326,3389,5000,0.6944888554500142,0.8788676761026991,0.9843176902097245,0.999811906329352,0.9304775164503671,0.970700119309045,0.9573658944209009,0.6778,8389
Mouse,POLYIC_20190517_mouse33__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse33__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse33__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse33__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse33__E2_P1_probability.nii.gz,0.9780392619016323,0.14142135834465194,0.02924265948764805,3045,1800,0.7756377680658604,0.9611240979774367,0.9999745909137108,1.0,0.9570223448324803,0.9725509992518007,0.9835898183939902,1.6916666666666667,4845,0.9780392619016323,0.14142135834465194,0.02924265948764805,3045,1800,0.7756377680658604,0.9611240979774367,0.9999745909137108,1.0,0.9570223448324803,0.9725509992518007,0.9835898183939902,1.6916666666666667,4845,0.9798777556486505,0.10000000149011612,0.025742255421056424,1717,2678,0.7952143873196504,0.9719061166429588,1.0,1.0,0.9605493469772451,0.9842081543682802,0.975585296477281,0.6411501120238984,4395,0.9798777556486505,0.10000000149011612,0.025742255421056424,1717,2678,0.7952143873196504,0.9719061166429588,1.0,1.0,0.9605493469772451,0.9842081543682802,0.975585296477281,0.6411501120238984,4395
Mouse,POLYIC_20190517_mouse35__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse35__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse35__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse35__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse35__E2_P1_probability.nii.gz,0.9795426874138692,0.10000000149011612,0.025215071915302038,2128,2459,0.7976343660298921,0.9707017717509651,1.0,1.0,0.9599055985315327,0.9809908348668108,0.9780988091951156,0.865392435949573,4587,0.9795426874138692,0.10000000149011612,0.025215071915302038,2128,2459,0.7976343660298921,0.9707017717509651,1.0,1.0,0.9599055985315327,0.9809908348668108,0.9780988091951156,0.865392435949573,4587,0.9821020870452775,0.10000000149011612,0.02126754769938936,1411,2587,0.8204824626313453,0.9810320161807509,1.0,1.0,0.96483357962142,0.9872998442858301,0.9769587716095015,0.5454194047158871,3998,0.9821108803094334,0.10000000149011612,0.021248255987889916,1409,2587,0.8205229403058707,0.9810804144055254,1.0,1.0,0.964850553278328,0.9873176176203207,0.9769587716095015,0.544646308465404,3996
Mouse,POLYIC_20190517_mouse36__E2_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse36__E2_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse36__E2_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse36__E2_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse36__E2_P1_probability.nii.gz,0.9804691384715166,0.10000000149011612,0.023005462249557407,1879,2638,0.8088739657033217,0.9784626454011273,0.9994963424871087,1.0,0.9616865712153084,0.9836974439952108,0.977261952989648,0.7122820318423048,4517,0.9804691384715166,0.10000000149011612,0.023005462249557407,1879,2638,0.8088739657033217,0.9784626454011273,0.9994963424871087,1.0,0.9616865712153084,0.9836974439952108,0.977261952989648,0.7122820318423048,4517,0.9820819075529043,0.10000000149011612,0.020290660539789267,1039,3082,0.8235857413037754,0.9841516841828063,0.9996887792966412,1.0,0.9647946282121378,0.9908838857985155,0.9734349276399148,0.33711875405580793,4121,0.9820819075529043,0.10000000149011612,0.020290660539789267,1039,3082,0.8235857413037754,0.9841516841828063,0.9996887792966412,1.0,0.9647946282121378,0.9908838857985155,0.9734349276399148,0.33711875405580793,4121
Mouse,POLYIC_20190517_mouse37__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse37__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse37__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse37__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse37__E3_P1_probability.nii.gz,0.9741379310344828,0.1988737822087165,0.037859738734399136,12086,3724,0.8947282519993471,0.955233276597729,0.998531091888363,0.9994170999556996,0.9495798319327731,0.9609928963565183,0.9876475641752825,3.245435016111708,15810,0.9742176125116561,0.1988737822087165,0.036972372037906855,12036,3724,0.8952500933184024,0.9557904068682345,0.999113475177305,1.0,0.9497312728258616,0.9611479997804971,0.9876475641752825,3.2320085929108484,15760,0.9788385242984619,0.140625,0.027952349155433754,8419,4425,0.9327840618163199,0.971942931620351,0.9988246520504585,0.9999650886747661,0.9585541048990313,0.9724394627348407,0.9853223607614461,1.902598870056497,12844,0.9788433624571422,0.140625,0.027913315465075948,8416,4425,0.9328166276809925,0.9719768646207916,0.9988595235601485,1.0,0.9585633843721261,0.9724490129963662,0.9853223607614461,1.9019209039548022,12841
Mouse,POLYIC_20190517_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse38__E3_P1_probability.nii.gz,0.9814981325217872,0.10000000149011612,0.022161587572418328,1968,2312,0.8083312792703968,0.9807986196697067,1.0,1.0,0.9636684662660011,0.9829598586915111,0.9800407472633723,0.8512110726643599,4280,0.9814981325217872,0.10000000149011612,0.022161587572418328,1968,2312,0.8083312792703968,0.9807986196697067,1.0,1.0,0.9636684662660011,0.9829598586915111,0.9800407472633723,0.8512110726643599,4280,0.982435235639207,0.10000000149011612,0.02043693923584164,1158,2881,0.8174471003134797,0.9860403605015674,1.0,1.0,0.9654768620613023,0.9898521640829704,0.9751286301322559,0.4019437695244707,4039,0.982435235639207,0.10000000149011612,0.02043693923584164,1158,2881,0.8174471003134797,0.9860403605015674,1.0,1.0,0.9654768620613023,0.9898521640829704,0.9751286301322559,0.4019437695244707,4039
Mouse,POLYIC_20190517_mouse39__E12_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190517_mouse39__E12_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/native_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/filtered_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/higher_resolution_true_level0/probability_maps/mouse/POLYIC_20190517_mouse39__E12_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/native_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/filtered_predictions/mouse/POLYIC_20190517_mouse39__E12_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/paper_width_level0_decoder/probability_maps/mouse/POLYIC_20190517_mouse39__E12_P1_probability.nii.gz,0.9762395092155486,0.1988737822087165,0.03645930679818975,11702,2547,0.9042603307282544,0.9546788747025499,0.9978378247792528,0.9993114861028906,0.9535819344498341,0.9615601923632828,0.9913739674669538,4.594424813506086,14249,0.9763518471575521,0.15722352966795397,0.03535949383157628,11633,2547,0.9050146280132498,0.9554752290916124,0.998646002079354,1.0,0.953796325862979,0.9617781866570287,0.9913739674669538,4.567334118570868,14180,0.9811839383853369,0.140625,0.025275521328123943,7922,3277,0.9419714023477127,0.9749045939809671,0.9992753973238008,1.0,0.9630628877506259,0.9735857612515588,0.9889016456180635,2.4174549893194994,11199,0.9811839383853369,0.140625,0.025275521328123943,7922,3277,0.9419714023477127,0.9749045939809671,0.9992753973238008,1.0,0.9630628877506259,0.9735857612515588,0.9889016456180635,2.4174549893194994,11199
