domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,level0_raw_prediction_path,level0_filtered_prediction_path,level0_probability_path,level0_inference_seconds,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,level0_raw_dice,level0_raw_hd95_mm,level0_raw_assd_mm,level0_raw_fp_voxels,level0_raw_fn_voxels,level0_raw_surface_dice_0.1mm,level0_raw_surface_dice_0.2mm,level0_raw_surface_dice_0.5mm,level0_raw_surface_dice_1mm,level0_raw_iou,level0_raw_precision,level0_raw_recall,level0_raw_fp_fn_ratio,level0_raw_total_residual_error,level0_filtered_dice,level0_filtered_hd95_mm,level0_filtered_assd_mm,level0_filtered_fp_voxels,level0_filtered_fn_voxels,level0_filtered_surface_dice_0.1mm,level0_filtered_surface_dice_0.2mm,level0_filtered_surface_dice_0.5mm,level0_filtered_surface_dice_1mm,level0_filtered_iou,level0_filtered_precision,level0_filtered_recall,level0_filtered_fp_fn_ratio,level0_filtered_total_residual_error
Mouse,POLYIC_20190614_polyic___E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190614_polyic___E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190614_polyic___E3_P1_6_probability.nii.gz,9.21560062499998,0.9726668966706917,0.14142135834465194,0.035597047307058635,3339,2999,0.7287335737276446,0.9505094261997532,0.9985479538249317,0.9997337915345708,0.9467882359855259,0.9712427870123159,0.9740951887362874,1.1133711237079027,6338,0.972713040553071,0.14142135834465194,0.03523703810024038,3328,2999,0.7289276204308884,0.9507625272331155,0.9988138465262648,1.0,0.9468756822112881,0.9713348090853495,0.9740951887362874,1.1097032344114706,6327,0.9691268280167622,0.22360680108197992,0.049471594614147,4770,2450,0.6954817116901745,0.9156347119292374,0.9976810901267034,0.9996414056896964,0.9401028704164592,0.9596070793462613,0.9788373499179407,1.9469387755102041,7220,0.9691889927088456,0.22360680108197992,0.04813269130381105,4755,2450,0.6957311969388975,0.9159631711108454,0.9980389812268324,1.0,0.940219871395976,0.9597289858141012,0.9788373499179407,1.9408163265306122,7205
Mouse,POLYIC_20190614_polyic___E4_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190614_polyic___E4_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190614_polyic___E4_P1_5_probability.nii.gz,9.457530209000083,0.9712294135573287,0.20000000298023224,0.03761774612808775,4182,2521,0.7120713040108506,0.9432280565781825,0.9996124782018988,1.0,0.9440680228968141,0.9643542076866034,0.9782033546602109,1.6588655295517651,6703,0.9712294135573287,0.20000000298023224,0.03761774612808775,4182,2521,0.7120713040108506,0.9432280565781825,0.9996124782018988,1.0,0.9440680228968141,0.9643542076866034,0.9782033546602109,1.6588655295517651,6703,0.9693865703412243,0.20000000298023224,0.04225853575518742,4172,2947,0.7020977665810765,0.9326825250714598,0.9969235986628555,1.0,0.940591828559984,0.9643067972793772,0.9745201452533288,1.4156769596199525,7119,0.9693865703412243,0.20000000298023224,0.04225853575518742,4172,2947,0.7020977665810765,0.9326825250714598,0.9969235986628555,1.0,0.940591828559984,0.9643067972793772,0.9745201452533288,1.4156769596199525,7119
Mouse,POLYIC_20190618_mouse33__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,9.306407000000036,0.9712719004948509,0.20000000298023224,0.03811704433629855,3851,2593,0.7138226499484885,0.9406739201447345,0.9997738523004247,1.0,0.94414831378871,0.965855085827777,0.9767498161863601,1.485152333204782,6444,0.9712719004948509,0.20000000298023224,0.03811704433629855,3851,2593,0.7138226499484885,0.9406739201447345,0.9997738523004247,1.0,0.94414831378871,0.965855085827777,0.9767498161863601,1.485152333204782,6444,0.963388389496524,0.3162277707289988,0.10295601778570389,5523,2745,0.6630214562940904,0.8887641272243513,0.9862084116483999,0.9877706446652184,0.9293629163854454,0.951681480963046,0.9753869052956261,2.0120218579234974,8268,0.9655903956682866,0.2828427166893039,0.05293116901210261,5008,2745,0.6713297083539298,0.8999011369253583,0.9985664854176964,1.0,0.93347006023993,0.955988715956727,0.9753869052956261,1.824408014571949,7753
Mouse,POLYIC_20190618_mouse34__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,9.808800958000006,0.971266102832837,0.20000000298023224,0.03717671389137922,3940,2437,0.7181128556667254,0.9463444139217219,0.9991683258146626,1.0,0.9441373571021856,0.9647326303729032,0.9778886721408157,1.616741895773492,6377,0.971266102832837,0.20000000298023224,0.03717671389137922,3940,2437,0.7181128556667254,0.9463444139217219,0.9991683258146626,1.0,0.9441373571021856,0.9647326303729032,0.9778886721408157,1.616741895773492,6377,0.964079168064408,0.3162277707289988,0.05882710527523656,5588,2443,0.6609465542540227,0.8888059887089955,0.9947275485587804,1.0,0.9306494650397658,0.9507057163020466,0.9778342330898698,2.2873516168645107,8031,0.964079168064408,0.3162277707289988,0.05882710527523656,5588,2443,0.6609465542540227,0.8888059887089955,0.9947275485587804,1.0,0.9306494650397658,0.9507057163020466,0.9778342330898698,2.2873516168645107,8031
Mouse,POLYIC_20190618_mouse35__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,9.521680207999907,0.9669011299560548,0.20000000298023224,0.1286922051136168,4911,2538,0.6892357691550128,0.9240693322828442,0.9842919046681111,0.9845627338979712,0.9359231318440272,0.9568123257675024,0.9772049577869588,1.9349881796690307,7449,0.9703028573466985,0.20000000298023224,0.0402405754039517,4122,2538,0.700042511690715,0.9385581034784566,0.9997249243541974,1.0,0.9423186849353034,0.9634975735893168,0.9772049577869588,1.624113475177305,6660,0.9648775192293265,0.360555132919089,0.05832323643802079,5943,2016,0.6567604802204291,0.8875467427671718,0.9990159417437512,1.0,0.9321385025962842,0.9484414446459091,0.981893299802407,2.9479166666666665,7959,0.9648775192293265,0.360555132919089,0.05832323643802079,5943,2016,0.6567604802204291,0.8875467427671718,0.9990159417437512,1.0,0.9321385025962842,0.9484414446459091,0.981893299802407,2.9479166666666665,7959
Mouse,POLYIC_20190618_mouse36__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,9.326260708000063,0.9719216321466726,0.20000000298023224,0.03616379473346004,3740,2778,0.7214410395655547,0.9472944142746315,0.9990544996121024,1.0,0.945376989281554,0.9679104925825189,0.9759661553634924,1.3462922966162707,6518,0.9719216321466726,0.20000000298023224,0.03616379473346004,3740,2778,0.7214410395655547,0.9472944142746315,0.9990544996121024,1.0,0.945376989281554,0.9679104925825189,0.9759661553634924,1.3462922966162707,6518,0.9671383223451697,0.22360680108197992,0.05234289317488266,4965,2706,0.6783724058416603,0.9121108762490392,0.9987509607993851,0.9993274404304381,0.9363677085407127,0.9578687439539738,0.976589062783877,1.834811529933481,7671,0.9672543433088409,0.22360680108197992,0.048873790784906224,4937,2706,0.678828958753966,0.912724738005961,0.9994231323911162,1.0,0.9365852444326441,0.9580963859512129,0.976589062783877,1.8244641537324464,7643
Mouse,POLYIC_20190619_mouse38__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,9.111457416999997,0.9670000662383255,0.20000000298023224,0.045706055249154685,5162,2311,0.6889577394968398,0.9201883752633536,0.9968769364233486,0.9998017102491015,0.9361085462193496,0.9549771920490524,0.9793295289887479,2.2336650800519258,7473,0.9670342287599306,0.20000000298023224,0.04529823292425201,5154,2311,0.6890943798497657,0.9203708753749659,0.9970746461065523,1.0,0.9361725777215363,0.9550438309564308,0.9793295289887479,2.2302033751622674,7465,0.9644507017466672,0.30000000447034836,0.06240599163829568,5883,2197,0.6649088220798423,0.892533267619517,0.9953425332676196,0.9986446525381961,0.9313421421591537,0.949059642560266,0.9803491887443874,2.677742375967228,8080,0.9646968736797634,0.30000000447034836,0.0557528436368777,5825,2197,0.6658605202112433,0.8938107694585657,0.9966931543359163,1.0,0.9318013721339489,0.9495365156371827,0.9803491887443874,2.6513427401001364,8022
Mouse,POLYIC_20190619_mouse39__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,9.065674291999926,0.970888436394813,0.20000000298023224,0.039326138004005695,3724,3067,0.7047186011076982,0.9402375021162358,0.9986456091131158,1.0,0.9434238917630985,0.968161688011901,0.9736305874867809,1.2142158461036845,6791,0.970888436394813,0.20000000298023224,0.039326138004005695,3724,3067,0.7047186011076982,0.9402375021162358,0.9986456091131158,1.0,0.9434238917630985,0.968161688011901,0.9736305874867809,1.2142158461036845,6791,0.9702130564253961,0.20000000298023224,0.04340658934313738,4381,2601,0.7078279518646491,0.9288454664601453,0.998165137614679,1.0,0.9421493081448339,0.9629008629084843,0.9776371561959951,1.6843521722414456,6982,0.9702130564253961,0.20000000298023224,0.04340658934313738,4381,2601,0.7078279518646491,0.9288454664601453,0.998165137614679,1.0,0.9421493081448339,0.9629008629084843,0.9776371561959951,1.6843521722414456,6982
Mouse,POLYIC_20190619_mouse42__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,9.532379833999926,0.9692660452159005,0.20000000298023224,0.04113586340979532,5073,2098,0.6991426344505066,0.93060697583788,0.9995615744349181,1.0,0.9403649125141375,0.9570630554380025,0.9817842413718255,2.418017159199237,7171,0.9692660452159005,0.20000000298023224,0.04113586340979532,5073,2098,0.6991426344505066,0.93060697583788,0.9995615744349181,1.0,0.9403649125141375,0.9570630554380025,0.9817842413718255,2.418017159199237,7171,0.9662617968359487,0.22360680108197992,0.057734915185420455,5807,2090,0.6776040413759923,0.9025018041857108,0.997642530671157,0.9983882607649748,0.9347258269825264,0.9511573528917,0.98185370088995,2.778468899521531,7897,0.9665549838458777,0.22360680108197992,0.04970577127572314,5736,2090,0.6787633436950288,0.9040458806236294,0.9992770910142413,1.0,0.9352747061888497,0.9517257050521373,0.98185370088995,2.7444976076555023,7826
Mouse,POLYIC_20190619_mouse43__E3_P1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,9.405891500000052,0.9696962140010058,0.20000000298023224,0.04365918474661041,5314,1977,0.7012429951802228,0.9243825381085257,0.998339598275027,1.0,0.9411750467953269,0.9564308378495823,0.9833347382618225,2.687910976226606,7291,0.9696962140010058,0.20000000298023224,0.04365918474661041,5314,1977,0.7012429951802228,0.9243825381085257,0.998339598275027,1.0,0.9411750467953269,0.9564308378495823,0.9833347382618225,2.687910976226606,7291,0.9642551849485033,0.360555132919089,0.079916201114869,6170,2444,0.6661337839998173,0.8839381551602074,0.9911160846826683,0.993194327083381,0.930977564102564,0.9495733760502141,0.9793981286352524,2.5245499181669393,8614,0.9655934710702592,0.30000000447034836,0.05629255097604064,5836,2444,0.6706983375106349,0.8899951711927154,0.9979075168433397,1.0,0.9334758086545724,0.9521725590467293,0.9793981286352524,2.3878887070376433,8280
