relative_path,extension,size_bytes,detected_format,annotation_candidate,name_keyword_matches,hidden_file
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/61b44cbd-4b8b-4511-b0df-3f25cce3bda2.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/8072d58f-813d-4bb3-8497-5cd4a49c2084.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/a6a63c69-13d2-4c3f-97f1-cf2caea2f4bf.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/bac2f598-09d1-4961-8673-0d08e9292d36.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/d0bd9c49-0732-46f0-a6ec-e154303fcc03.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/d39a4062-bd9a-4a0d-84a3-52bc97d62458.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/da53603a-4043-4416-ba6a-a4baacc8fc51.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/ea771215-4a63-428a-88a0-c937476ff8ce.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/292.1/fb4fba30-ccdb-4d91-9a1d-c12f72c7fc7f.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/00b2f435-9196-45be-b361-73b07fe618c6.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/00c0cf5f-ba6e-4a5d-9927-f3eb18903771.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/00f781ab-2c2f-468b-8b27-7b9e0f03c6c5.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/014d1006-5d5f-48f8-9579-af0f51435140.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/015faf7d-6e05-4eb1-85aa-0c52a4c8f04b.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0250ef94-c9ec-4a5e-bab6-8431ad91dc32.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/027fab87-6391-4153-83a7-db14b024b53e.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/03097805-8d99-49c6-b12f-725ca2b5a7d8.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/041ae336-13b0-4830-8fc7-b12bb241f0c9.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/04dc2fbc-3a2c-48ad-b536-b9dee653074b.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/052606e7-502d-4cf5-be2f-9d6b048e31d9.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0571d387-cd6d-4766-bc9e-5a4429dab74d.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/070a4c0a-ca99-4f42-9b54-0691559012e7.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/07863a36-1bed-44dc-882d-416b4caee04f.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/084d0874-babd-4cee-b6cc-421b2162077c.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/08b75791-22a1-4315-8de2-994076d61728.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/08b850f1-b113-42ed-a460-15fe545e5855.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/093fa3c7-9eea-459f-9109-893d0b348370.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/097e1cec-b61c-4bb7-a769-fe26d428e15a.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/098cc005-418a-4b6e-8dbb-ece71751a1f3.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0a1d0701-64b1-4ff4-b0cc-fba57757bd30.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0abd5cb8-236b-4013-b6c8-d784524de192.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0adb754e-9faa-442e-8564-368dd1451945.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0b3ab164-4d22-47b4-b178-cf84709abdd6.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0bf9bcac-122a-4978-b707-603cb0731df7.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0c32878d-a2cf-4c98-82ff-2c5968b61a39.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0c4b7824-12ef-4aaa-8f53-c3f8f945ee6c.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0c8604ca-6ed4-49bf-888f-25d6d19daacf.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0cbc2524-e0b6-44db-9237-139c1a440a35.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0d1d35db-3eee-4cdb-a2dd-0eb18d06cbde.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0d477fa1-82f7-4541-bea0-ebe1fea68f7b.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0dd6089e-7bd5-469c-bf45-8fab24c7a873.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0df97331-fdc9-40e8-8bfe-1986404730c0.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0e547f62-badd-43b3-bccb-e99fa8db5899.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0eab98e8-85e0-49c4-98c9-48de13478d68.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0ee45e5a-2e2e-4ec1-bdc8-729e6fff375e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0f8966a7-f260-4604-b692-f321cc8cddb5.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/0faed708-aa75-42d5-aede-8c36253d866f.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/11249f77-5993-4c73-bd97-848672310339.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1184c8c8-ffe0-4103-bddd-81b3f4da85b9.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/12147b6c-e5aa-41e0-b28a-0374680ddcb5.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/12d16703-7d77-4ebd-a8d6-ab932264cd1c.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/12ec2d49-4f03-4687-bfde-0f5a5fe2ae30.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/14145858-ad11-42a5-bdbe-9e90735213c7.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/141acf55-79ca-43aa-b056-e197e0d4690c.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/142dd838-cd09-4f55-85b7-d1249c488d31.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/14c8fd80-7724-4ba0-b7b3-3bfbb760b42a.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/14dddc3b-692d-452f-987b-84caac2a27b1.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/15390a83-6568-4d78-bc1c-86132176ce19.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/154dd8ed-38bd-475f-beca-792ca93b5945.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/15986d96-9639-432e-9ba6-cda9631c371e.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1649cd8c-3eb5-419d-9315-c54263ace01c.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/16a2a355-d29a-4f5d-b9a4-c566943775a2.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/173caa7d-2e02-49c1-a228-583ece46b19e.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/17627d22-4042-4e70-997b-5f3bf1449dcd.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/17d1787a-2018-4533-906c-09070434c89d.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/18601b12-8f5e-4c4b-8334-f1ac286020f5.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/19630e30-5ceb-46f0-b488-9b1500c7477e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1b366869-9a31-415c-85cc-350a72e1bc9e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1bd29137-1175-4afc-9502-17dda44996a2.dcm,.dcm,37864,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1c17bd42-0b72-4ffd-bed4-26e48db32c1d.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1ceb7c53-beef-4c7e-9eb4-18dd26fa95c1.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1d419162-6b3e-4413-a6db-357a09ce4b9c.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1d7679a0-7d3d-4b7c-ba0c-f053e63bc3d3.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1dcb4ffb-7353-426b-b298-3cc3e8adc28f.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1e89a064-823b-408f-b015-8379c12c6ba9.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1f1019b0-7302-42a4-b57e-3f70e1ff8ccf.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1f2f6f00-877e-4aed-85d5-483f7bab116b.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1f317c53-b28f-4a35-bd64-a9ecdb8e482f.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1f4e1c4b-6f96-4a20-921b-c775ad9ccb1b.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/1ff739e2-c57b-4d1f-bb52-e5d95e7d830f.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/204c98ce-9f0b-4f62-bb56-91830f51733e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/20a9d993-27ec-457d-bf5e-daf4873ddf5d.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/20b6fc59-5f6b-40a2-b6c3-4c2534a947cf.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/20bd65a6-6f93-4f91-961f-b6b4843ae75c.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/216eb1f6-cf64-47e2-aefe-58e4a8b645eb.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/218590fb-1505-4fcd-9252-d4c23829565a.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/22001b87-b2f1-4aab-a7b3-5a013f473666.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/232c6d5c-8afd-4fa9-b0a0-b3201977312f.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/235686ae-7314-446b-90ab-7150c81e2384.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/23a67f0f-35a7-45ea-9ee3-e4cfaadf18f7.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2466b62b-3a98-4dd9-8c78-67f468b9bd8c.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/246df47a-200a-4e32-af88-5c2ce20ec205.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/24b706a0-b42a-44cf-b432-3cc23e10e3a1.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2556c38b-64bb-4425-a65a-c7054eab4f83.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/255cc853-f470-4012-9731-7d2278c23bba.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/25808718-4e6e-4a62-814a-b63db01b1857.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2585d6aa-93c6-4434-a93e-1e15e3f91351.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/25a361f8-2609-4b20-82cf-1aea068d6be3.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/26958e4b-a98b-49b9-b55c-6d42efd87534.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/27125e55-ec98-4fa0-bb93-5aeb13f887c9.dcm,.dcm,37866,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/27960bbf-19d6-42aa-b34b-40d0565a5274.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/27a4d56b-b52b-4690-948b-87abb7c0f790.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/27d90648-78c1-4429-ad80-df438b925363.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/28a1c888-fa5b-4def-bf19-26ed559bf10f.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/29905548-71e6-4173-8cc0-081440594b13.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2a2a5aec-f68f-4d0d-8b6e-e4b79dda7d52.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2aea2279-aec3-4b09-9491-3e3ea052aa73.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2afdc19e-346a-42fb-8a09-d28fefd3643c.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2affff78-bae4-4e79-917e-c05dd2b1e101.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2b9a9387-42ba-458b-8eea-103f7830721d.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2bb102c8-fc63-45e6-ad84-48605d48899a.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2c6a6c94-94a5-485e-bf4d-4dca3f700da7.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2c8c8755-d6e0-4eac-b3bc-e05fa3278eda.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2cbe39fb-65fc-4749-a50f-1bd0fb333898.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2ce1ae4c-5477-435f-ba1d-5bb2b8001be4.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2d097293-af0e-4c60-9888-23e172c8c48b.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2e1a2a5a-8ddc-47b6-9758-cf551452a809.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2fd52b82-1336-4255-8096-6704ae7b5e3e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/2ffdbd35-98a7-48e1-8ae4-49c53340906d.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/301f30f5-d277-48ab-aa77-48d175757f25.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/302eb453-65b8-43c2-9261-990b82f4c81e.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/30946f91-df9a-4ff7-a70a-5ce94bed9a5d.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/30e211cd-d4f4-4e24-bec8-439bb17ffd16.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/31241bef-926f-4618-aa91-11dd74f6d7f2.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/32462fa9-4cea-479c-b4bc-d8a6f5304d0e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/32670480-5148-4a90-8326-8ba260a967d9.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3350c6a3-42aa-42b6-b9b3-00f87411ccad.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3508422c-8252-4d28-baed-79a48eaabf46.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3525e8d6-d0b8-47df-bfcc-61182164efcb.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3532cc71-a2e6-4c38-becb-fe4efe6b4af3.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/35406fe6-a3c4-4a31-aa04-314889cb3b03.dcm,.dcm,37872,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/35efb054-63fc-4176-8eef-9566be62db22.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/35f859c5-4642-47d9-91b4-cd5e374a00e6.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/365569a1-73d7-4c33-b181-595f9801ac75.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/373b4c72-8593-4695-8bc1-dfe61d9eba63.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/379c8554-5ff1-4e25-913e-570181defe50.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3880d420-cfda-4579-a275-067fa8bbca2d.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/38db9598-7fda-4a5b-9e90-9cf3612d3612.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/38f563a7-3434-4445-8763-954c223fab62.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3905d244-f4a3-428b-9931-6b9d9940dd29.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3907b758-2019-4420-b266-bfbe707d97db.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/39adc870-c7c7-43a2-bdee-c3625f10ee79.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3a08dcbb-726b-4dda-b8b9-bd2e21f2214a.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3a443f82-c51a-447c-a5da-845d04d187cf.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3a606b7c-aa58-4963-bc7e-8d15d90d4282.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3b50bd2d-c2f8-449b-9054-26fb05df80de.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3b8ea5f5-e94c-4570-963f-7a261ae775dd.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3c4e673c-60fe-482c-a8a9-937ce7a09431.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3cacc714-b057-4c80-b068-ed38b424230c.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3ccd9e11-ba4b-4779-b792-0b0ce85a1c6b.dcm,.dcm,37868,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3e09777b-b805-433c-845b-00f604cb18c6.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3e648a1d-44c8-4eb7-a90d-cf05db865f1b.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3e74233c-2b83-4ae6-a8ae-2999b723291e.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3ed242f3-d790-4a0e-ac21-850125b4571e.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/3f8276f1-d70f-47cf-915c-8e79dad55214.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/4073e1c8-d362-48be-ad75-74fa1ffba804.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/414fca3b-77b8-4e5b-a94d-40ee528613dd.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/416b038b-eede-4a34-98f7-3ecb93e6d179.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/423a6a1e-124e-49c4-bcfa-fefa2aa822b0.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/423fbe1a-a396-4725-a60d-05456ac9eab0.dcm,.dcm,37874,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/423fe023-af82-4a80-821a-333d4754c578.dcm,.dcm,37870,DICOM,0,,0
mouse_astrocytoma/TVD_GBM_U87_1202444_022112/918.1/330.1/424387e2-ace4-4e98-80e5-042ced833a7e.dcm,.dcm,37874,DICOM,0,,0
