domain,scan_id,inference_seconds,dice,precision,recall,false_positives,false_negatives,hd95_mm,assd_mm,surface_dice,boundary_precision,boundary_recall,connected_components,compactness,contour_roughness,volume_ratio,iou,probability_inside_brain,probability_boundary_band,probability_immediately_outside,probability_distant_background,prediction_path,probability_path,image_path,ground_truth_path,filtered_dice
Mouse,POLYIC_20190612_polyic___E3_P1_3,0.009909047745168209,0.9837579258523818,0.9815917216783595,0.985933712052683,2044,1555,0.10000000149011612,0.02677680100177294,0.9789697291556028,0.977414603352739,0.9805547612239062,1,0.28514090089925276,7.3473537816397805,1.004423417881825,0.9680350291317322,0.2929125428199768,0.2791191637516022,0.1881786733865738,0.0586630143225193,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_3.nii.gz,0.9837579258523818
Mouse,POLYIC_20190612_polyic___E3_P1_4,0.00966695323586464,0.9847024635863282,0.9837144589918305,0.985692454802992,1826,1601,0.10000000149011612,0.024552754930545997,0.9818544005795001,0.9796658371845005,0.9841269841269841,2,0.30282134439261027,7.2014833913670016,1.0020107418296857,0.9698659045944164,0.20559173822402954,0.20336349308490753,0.17138585448265076,0.0706099271774292,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190612_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190612_polyic___E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_4.nii.gz,0.9847112547484388
Mouse,POLYIC_20190614_polyic___E3_P1,0.010088399983942509,0.9855319886474424,0.9842653257285293,0.986801915934886,1818,1521,0.10000000149011612,0.022317580707700267,0.9889670054294862,0.9885380919698009,0.9894082756672786,1,0.2892691476786618,7.3122340834615285,1.0025771406754365,0.971476653397345,0.2498541921377182,0.23981256783008575,0.17643511295318604,0.06732620298862457,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1.nii.gz,0.9855319886474424
Mouse,POLYIC_20190614_polyic___E3_P1_1,0.009520451538264751,0.9840982983574716,0.984730308689443,0.983467098766995,1807,1959,0.10000000149011612,0.029496458284969784,0.9776867030965392,0.9760380086758934,0.9793939393939394,5,0.3064048606100663,7.17329857158946,0.9987172021503743,0.9686944088846032,0.44305938482284546,0.35812312364578247,0.25197145342826843,0.03981104493141174,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E3_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E3_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_1.nii.gz,0.9842188166435107
Mouse,POLYIC_20190614_polyic___E3_P1_3,0.010218831710517406,0.9837747712624323,0.9812190258714124,0.9863438651352723,2270,1642,0.10000000149011612,0.03083051616055787,0.967923540193768,0.9643874643874644,0.9715382578766216,1,0.2657936700647803,7.521467440699293,1.0052229309957668,0.9680676521724935,0.19436556100845337,0.2174280285835266,0.15473704040050507,0.08050335943698883,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_3.nii.gz,0.9837747712624323
Mouse,POLYIC_20190614_polyic___E3_P1_4,0.00986284576356411,0.9847491477709175,0.9836096848845793,0.9858912537412704,1976,1697,0.10000000149011612,0.02421473567667268,0.9839389414302306,0.9801973727207373,0.987798301199946,2,0.27192451071162904,7.464510602397411,1.002319587628866,0.9699564847533046,0.28023970127105713,0.27076151967048645,0.18709637224674225,0.06638707965612411,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_4.nii.gz,0.9847491477709175
Mouse,POLYIC_20190614_polyic___E3_P1_5,0.010124949738383293,0.9844128032805559,0.9837986995246162,0.985027674183224,1779,1642,0.10000000149011612,0.024955765593343053,0.9811205846528623,0.9815743028591599,0.9806531384100662,1,0.28432208047080865,7.354400247228762,1.001249213542569,0.9693040700595794,0.27963703870773315,0.2643863558769226,0.1711493730545044,0.059808384627103806,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_5.nii.gz,0.9844128032805559
Mouse,POLYIC_20190614_polyic___E3_P1_6,0.0095794927328825,0.9853178827068187,0.9831528796621976,0.987492441910685,1959,1448,0.10000000149011612,0.024086052380892387,0.9815794899993127,0.9800405953991881,0.9831680402290823,3,0.28067436000395113,7.38612314499185,1.0044139241599723,0.9710606562529198,0.1604258269071579,0.1616782695055008,0.15250499546527863,0.0812072902917862,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_6.nii.gz,0.9853178827068187
Mouse,POLYIC_20190614_polyic___E4_P1_5,0.009989027865231037,0.9846015666157127,0.9834888977070789,0.9857167560089919,1914,1652,0.10000000149011612,0.025091113461471474,0.9851552904018249,0.9830367652149831,0.9873327640193567,1,0.2989289827986258,7.2326055958192885,1.0022652602455473,0.969670165172572,0.31364452838897705,0.2965928912162781,0.20143435895442963,0.057583037763834,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190614_polyic___E4_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,0.9846015666157127
Mouse,POLYIC_20190618_mouse33__E3_P1,0.009567992761731148,0.984149373518607,0.9798760921930971,0.9884600900238509,2264,1287,0.10000000149011612,0.02585080545892246,0.9829662580015189,0.979394628392781,0.9866686307726302,3,0.30428748741221556,7.1898985049538995,1.0087602890805731,0.9687933913349154,0.3761809170246124,0.3266121447086334,0.22424155473709106,0.047031331807374954,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190618_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190618_mouse33__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse33__E3_P1.nii.gz,0.984149373518607
Mouse,POLYIC_20190618_mouse34__E3_P1,0.01016319077461958,0.9833321326945935,0.9759761906889864,0.9907998003901465,2688,1014,0.10000000149011612,0.02963212019535753,0.9722312969617772,0.9686808874937576,0.9759089565474431,3,0.3046618317122171,7.186952505639242,1.0151884952139,0.9672107915644401,0.27942004799842834,0.25667819380760193,0.2004460096359253,0.059968043118715286,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190618_mouse34__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190618_mouse34__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse34__E3_P1.nii.gz,0.9834118314526805
Mouse,POLYIC_20190618_mouse35__E3_P1,0.009611372835934162,0.9827778620979046,0.9769600795214513,0.9886653493802766,2596,1262,0.10000000149011612,0.0316969954817887,0.9719109093488438,0.9675551214066425,0.9764137334102712,5,0.2890251098927117,7.314291528016773,1.011981318483923,0.9661388849880636,0.36589181423187256,0.33422917127609253,0.2090516984462738,0.04992568865418434,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,0.9829709336071796
Mouse,POLYIC_20190618_mouse36__E3_P1,0.010194131173193455,0.9843342599176849,0.9806952459466887,0.9880003806656458,2248,1387,0.10000000149011612,0.025599265614605453,0.9831266375545852,0.9818406933553446,0.9844537516859516,3,0.29577316869290265,7.258237917145476,1.0074489345687663,0.9691517800313998,0.33026230335235596,0.303646445274353,0.21256065368652344,0.05590935796499252,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190618_mouse36__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190618_mouse36__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse36__E3_P1.nii.gz,0.984342744351019
Mouse,POLYIC_20190619_mouse38__E3_P1,0.009670783765614033,0.9825723635427166,0.9755852400476127,0.9896602923024633,2769,1156,0.10000000149011612,0.029409869403703822,0.9720716222000285,0.9653417015341702,0.9791179906542056,5,0.29234936426576075,7.2864625966918375,1.0144272911039158,0.9657417671138421,0.26370200514793396,0.24319876730442047,0.18468435108661652,0.06414060294628143,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,0.9826203564736286
Mouse,POLYIC_20190619_mouse39__E3_P1,0.010045278817415237,0.9854136673592013,0.9880541797405112,0.9827872305668521,1382,2002,0.10000000149011612,0.023757301400422426,0.9851696397341728,0.9828332074435212,0.9875953518214872,3,0.2904292190611522,7.302485256163876,0.9946693721036205,0.9712467393428553,0.2697848081588745,0.24676504731178284,0.19617022573947906,0.06334780156612396,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,0.9854179148868304
Mouse,POLYIC_20190619_mouse42__E3_P1,0.009613563306629658,0.9848816210574637,0.9824946429805765,0.9872802257434339,2026,1465,0.10000000149011612,0.024211219023626607,0.9870070260918687,0.9876637858935043,0.9863327370304115,1,0.30392861949718103,7.192727249206093,1.004870848708487,0.9702135647306764,0.4772961735725403,0.4195674657821655,0.21894218027591705,0.0369928777217865,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190619_mouse42__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190619_mouse42__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse42__E3_P1.nii.gz,0.9848816210574637
Mouse,POLYIC_20190619_mouse43__E3_P1,0.010113629512488842,0.9849620583103862,0.9824632029186061,0.9874736575908286,2091,1486,0.10000000149011612,0.024891305302725108,0.980435997764114,0.979235826336002,0.9816611295681064,1,0.2627774398204331,7.550135840850873,1.005099890415578,0.9703696954133914,0.4402056336402893,0.4099346101284027,0.22191736102104187,0.042988263070583344,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190619_mouse43__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190619_mouse43__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse43__E3_P1.nii.gz,0.9849620583103862
Mouse,POLYIC_20190628_mouse33__E3_P1,0.009630613029003143,0.9854388554957995,0.983209707682326,0.9876781341929575,1915,1399,0.10000000149011612,0.02284295481395502,0.9876913081143517,0.9857061986979904,0.9897583259652225,1,0.30890059711350487,7.1539276205408235,1.0045447339216826,0.971295678761054,0.14087365567684174,0.15280383825302124,0.14678293466567993,0.0818924680352211,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190628_mouse33__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190628_mouse33__E3_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse33__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse33__E3_P1.nii.gz,0.9854388554957995
Mouse,POLYIC_20190628_mouse34__E6_P1,0.010251522064208984,0.9843569722825941,0.982511583063285,0.9862093067017931,1959,1539,0.10000000149011612,0.025198614821601767,0.983453237410072,0.9811374072765807,0.9858556247709784,1,0.29651501801639846,7.252179746605805,1.0037635420306998,0.9691958152805663,0.15101289749145508,0.16280116140842438,0.14957502484321594,0.07871288806200027,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/native_predictions/brain_mouse/POLYIC_20190628_mouse34__E6_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/two_task_joint_decoder/probability_maps/brain_mouse/POLYIC_20190628_mouse34__E6_P1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190628_mouse34__E6_P1.nii.gz,0.9843569722825941
