domain,subject,image_path,ground_truth_path,baseline_raw_prediction_path,baseline_filtered_prediction_path,baseline_probability_path,level0_raw_prediction_path,level0_filtered_prediction_path,level0_probability_path,baseline_raw_dice,baseline_raw_hd95_mm,baseline_raw_assd_mm,baseline_raw_fp_voxels,baseline_raw_fn_voxels,baseline_raw_surface_dice_0.1mm,baseline_raw_surface_dice_0.2mm,baseline_raw_surface_dice_0.5mm,baseline_raw_surface_dice_1mm,baseline_raw_iou,baseline_raw_precision,baseline_raw_recall,baseline_raw_fp_fn_ratio,baseline_raw_total_residual_error,baseline_filtered_dice,baseline_filtered_hd95_mm,baseline_filtered_assd_mm,baseline_filtered_fp_voxels,baseline_filtered_fn_voxels,baseline_filtered_surface_dice_0.1mm,baseline_filtered_surface_dice_0.2mm,baseline_filtered_surface_dice_0.5mm,baseline_filtered_surface_dice_1mm,baseline_filtered_iou,baseline_filtered_precision,baseline_filtered_recall,baseline_filtered_fp_fn_ratio,baseline_filtered_total_residual_error,level0_raw_dice,level0_raw_hd95_mm,level0_raw_assd_mm,level0_raw_fp_voxels,level0_raw_fn_voxels,level0_raw_surface_dice_0.1mm,level0_raw_surface_dice_0.2mm,level0_raw_surface_dice_0.5mm,level0_raw_surface_dice_1mm,level0_raw_iou,level0_raw_precision,level0_raw_recall,level0_raw_fp_fn_ratio,level0_raw_total_residual_error,level0_filtered_dice,level0_filtered_hd95_mm,level0_filtered_assd_mm,level0_filtered_fp_voxels,level0_filtered_fn_voxels,level0_filtered_surface_dice_0.1mm,level0_filtered_surface_dice_0.2mm,level0_filtered_surface_dice_0.5mm,level0_filtered_surface_dice_1mm,level0_filtered_iou,level0_filtered_precision,level0_filtered_recall,level0_filtered_fp_fn_ratio,level0_filtered_total_residual_error
Mouse,POLYIC_20190531_polyic_m__E3_P1_2,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_2.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_2_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_2_probability.nii.gz,0.9727301486871244,0.14142135834465194,0.035817098698776854,3380,3085,0.7139957471486564,0.9540402087763387,0.999685868934854,1.0,0.9469081054446908,0.9715212537388886,0.9739420559168849,1.0956239870340356,6465,0.9727301486871244,0.14142135834465194,0.035817098698776854,3380,3085,0.7139957471486564,0.9540402087763387,0.999685868934854,1.0,0.9469081054446908,0.9715212537388886,0.9739420559168849,1.0956239870340356,6465,0.9757244201679252,0.10000000149011612,0.029931033699802337,2748,2994,0.7465302790183931,0.9693127791384527,0.9999519761801854,1.0,0.9525995146031798,0.9767402491874323,0.9747107019173916,0.9178356713426854,5742,0.9757244201679252,0.10000000149011612,0.029931033699802337,2748,2994,0.7465302790183931,0.9693127791384527,0.9999519761801854,1.0,0.9525995146031798,0.9767402491874323,0.9747107019173916,0.9178356713426854,5742
Mouse,POLYIC_20190531_polyic_m__E3_P1_3,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_3_probability.nii.gz,0.9431441148451102,5.860034347515313,0.5670974187705607,9348,4498,0.6560671903727228,0.8642403476516798,0.9122304863780712,0.9130244024736754,0.8924056042956942,0.9247276328821393,0.9623090523634352,2.0782570031124945,13846,0.9708264295134075,0.20000000298023224,0.03661220276147824,2404,4498,0.7185647925676758,0.9465687284043843,0.999130454680671,1.0,0.9433068020337925,0.9794959273316559,0.9623090523634352,0.5344597598932859,6902,0.9649341544609985,0.20000000298023224,0.20509210986805157,3942,4411,0.7106662776867665,0.9278292677453378,0.9733399160701062,0.9761001772850699,0.9322442225484868,0.9668377218810466,0.9630380680247027,0.893674903649966,8353,0.9719398542022563,0.14142135834465194,0.03593991017598908,2225,4411,0.7279832647525344,0.950437920967334,0.9970575389071515,0.9998850601135606,0.9454114705011352,0.9810077420125818,0.9630380680247027,0.5044207662661528,6636
Mouse,POLYIC_20190531_polyic_m__E3_P1_4,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_4_probability.nii.gz,0.9682144609483028,0.20000000298023224,0.04616971737743418,3318,3808,0.6877863918955738,0.9178906695068486,0.9995541574814851,0.9999504619423872,0.9383873143232634,0.9703352704514976,0.9661029019049314,0.8713235294117647,7126,0.9682230984709261,0.20000000298023224,0.045976618122612334,3316,3808,0.6878204651854054,0.9179361422803498,0.9996036759059721,1.0,0.9384035415369717,0.9703526214147772,0.9661029019049314,0.8707983193277311,7124,0.9700371521451792,0.20000000298023224,0.041691116901338726,2987,3723,0.704,0.9297888198757764,0.9998509316770187,1.0,0.9418176142620549,0.9732357263180531,0.9668595335588392,0.8023099650819232,6710,0.9700371521451792,0.20000000298023224,0.041691116901338726,2987,3723,0.704,0.9297888198757764,0.9998509316770187,1.0,0.9418176142620549,0.9732357263180531,0.9668595335588392,0.8023099650819232,6710
Mouse,POLYIC_20190531_polyic_m__E3_P1_5,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_5_probability.nii.gz,0.9693407369840094,0.20000000298023224,0.04048972155371703,4121,2952,0.6978620019436346,0.935204081632653,0.9992954324586978,1.0,0.9405055305547377,0.9644536068246314,0.9742776480429403,1.3960027100271002,7073,0.9693911611071374,0.20000000298023224,0.04037013637326214,4109,2952,0.6980655195878293,0.9354768153980753,0.9993681345387382,1.0,0.9406004727734641,0.9645534458812467,0.9742776480429403,1.3919376693766938,7061,0.9720530291486166,0.20000000298023224,0.03632768266737953,3288,3131,0.7221682061254254,0.9491249392318911,0.999538162372387,0.9998541565386485,0.9456256564903602,0.9713890411674106,0.9727179254818584,1.0501437240498244,6419,0.9720784224940024,0.20000000298023224,0.03602422636918385,3282,3131,0.7222735449992707,0.949263383089415,0.9996839597413332,1.0,0.9456737204140758,0.9714397598224774,0.9727179254818584,1.0482274033855,6413
Mouse,POLYIC_20190531_polyic_m__E3_P1_6,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_6_probability.nii.gz,0.9687749212433635,0.20000000298023224,0.0412556679308812,2701,4386,0.6947017145068073,0.9360143157691099,0.9979203443522839,0.9999516359151694,0.939440808025567,0.9760209517045455,0.961635687732342,0.6158230734154126,7087,0.9687749212433635,0.20000000298023224,0.0412556679308812,2701,4386,0.6947017145068073,0.9360143157691099,0.9979203443522839,0.9999516359151694,0.939440808025567,0.9760209517045455,0.961635687732342,0.6158230734154126,7087,0.971929978888107,0.20000000298023224,0.036147498036791056,2546,3836,0.726881200096782,0.9496975562545367,0.9976530365352044,1.0,0.9453927834963336,0.9774760030079179,0.9664465340039361,0.6637122002085506,6382,0.9719556286671887,0.20000000298023224,0.03604124850134902,2540,3836,0.7269867389410513,0.9498354467137741,0.9977978898460943,1.0,0.9454413211825611,0.9775278910722027,0.9664465340039361,0.662148070907195,6376
Mouse,POLYIC_20190531_polyic_m__E3_P1_7,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_7.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_7_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_7_probability.nii.gz,0.9713126856467891,0.20000000298023224,0.03918840784001993,3342,3264,0.7062899526667643,0.9408578539013321,0.9988288683940858,1.0,0.9442253949223665,0.9709837901664394,0.9716418040121982,1.0238970588235294,6606,0.9713126856467891,0.20000000298023224,0.03918840784001993,3342,3264,0.7062899526667643,0.9408578539013321,0.9988288683940858,1.0,0.9442253949223665,0.9709837901664394,0.9716418040121982,1.0238970588235294,6606,0.9750518932855551,0.10000000149011612,0.03071561379166427,2173,3536,0.7445465402520168,0.9661215238002389,0.9999268809866192,1.0,0.9513183027491643,0.9808943518323134,0.9692786210132147,0.6145361990950227,5709,0.9750518932855551,0.10000000149011612,0.03071561379166427,2173,3536,0.7445465402520168,0.9661215238002389,0.9999268809866192,1.0,0.9513183027491643,0.9808943518323134,0.9692786210132147,0.6145361990950227,5709
Mouse,POLYIC_20190531_polyic_m__E3_P1_8,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_8.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_8_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_8_probability.nii.gz,0.9676139458870529,0.20000000298023224,0.041635256424114614,2529,4605,0.6855186859784913,0.936368048637188,0.9983140470534141,1.0,0.9372597993087497,0.9768198566479075,0.9585799348792027,0.549185667752443,7134,0.9676139458870529,0.20000000298023224,0.041635256424114614,2529,4605,0.6855186859784913,0.936368048637188,0.9983140470534141,1.0,0.9372597993087497,0.9768198566479075,0.9585799348792027,0.549185667752443,7134,0.9703249005684398,0.20000000298023224,0.03655494310812105,2216,4320,0.70896340685962,0.9497641208721153,0.9998214968761954,1.0,0.9423602659752721,0.9796835176118965,0.9611433916782097,0.512962962962963,6536,0.9703249005684398,0.20000000298023224,0.03655494310812105,2216,4320,0.70896340685962,0.9497641208721153,0.9998214968761954,1.0,0.9423602659752721,0.9796835176118965,0.9611433916782097,0.512962962962963,6536
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz,0.9697504559704817,0.20000000298023224,0.04589926051951408,4698,2500,0.6915315832257447,0.9274613876536126,0.9981112226844546,0.9987328455984316,0.941277248400992,0.9608747793064393,0.9787916320263323,1.8792,7198,0.969978730380247,0.20000000298023224,0.04284179177150497,4642,2500,0.6924587024180033,0.9287048120660761,0.999449365573378,1.0,0.9417074763303951,0.9613231128145309,0.9787916320263323,1.8568,7142,0.9734182554412013,0.14142135834465194,0.03482153578036357,3813,2489,0.7266430993434817,0.9524084361397687,0.9996633239545006,1.0,0.9482130971066061,0.9680122816731263,0.9788849488454164,1.5319405383688227,6302,0.9734182554412013,0.14142135834465194,0.03482153578036357,3813,2489,0.7266430993434817,0.9524084361397687,0.9996633239545006,1.0,0.9482130971066061,0.9680122816731263,0.9788849488454164,1.5319405383688227,6302
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz,0.9695220816110401,0.20000000298023224,0.04473845395426481,4644,2781,0.6942555413717071,0.922873389810839,0.9983753046303818,0.9994661715214112,0.9408470228326509,0.962164232000717,0.9769933321199887,1.6699029126213591,7425,0.9696136225553785,0.20000000298023224,0.04384702264259662,4621,2781,0.694626352700757,0.9233663090427755,0.9989085504621243,1.0,0.9410194503541861,0.9623445623298945,0.9769933321199887,1.6616325062927004,7402,0.9740834282507139,0.14142135834465194,0.03329888916545661,3420,2860,0.7380302712283402,0.9546398003684787,0.9999300356818023,1.0,0.9494762586686833,0.9718374808544278,0.9763397806052383,1.1958041958041958,6280,0.9740834282507139,0.14142135834465194,0.03329888916545661,3420,2860,0.7380302712283402,0.9546398003684787,0.9999300356818023,1.0,0.9494762586686833,0.9718374808544278,0.9763397806052383,1.1958041958041958,6280
Mouse,POLYIC_20190612_polyic___E10_P1_1,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E10_P1_1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/native_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/filtered_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/corrected_label_retraining/probability_maps/mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/native_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/filtered_predictions/mouse/POLYIC_20190612_polyic___E10_P1_1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/true_full_resolution_level0_decoder/probability_maps/mouse/POLYIC_20190612_polyic___E10_P1_1_probability.nii.gz,0.9731175802353512,0.14142135834465194,0.03435339407608435,3446,2754,0.7278508879213346,0.9521549826329436,0.9995841690719632,1.0,0.9476426526596688,0.9702065483343852,0.9760461333727636,1.2512708787218592,6200,0.9731175802353512,0.14142135834465194,0.03435339407608435,3446,2754,0.7278508879213346,0.9521549826329436,0.9995841690719632,1.0,0.9476426526596688,0.9702065483343852,0.9760461333727636,1.2512708787218592,6200,0.9757308497480431,0.10000000149011612,0.028874166427550044,2210,3343,0.7527620918242082,0.9702430640805303,0.9998035845813896,1.0,0.9526117715329276,0.9805864474077197,0.9709231023475485,0.6610828597068501,5553,0.9757308497480431,0.10000000149011612,0.028874166427550044,2210,3343,0.7527620918242082,0.9702430640805303,0.9998035845813896,1.0,0.9526117715329276,0.9805864474077197,0.9709231023475485,0.6610828597068501,5553
