task,transform,self_consistency_dice,transformed_vs_expert_dice,baseline_vs_expert_dice,accuracy_delta,subject
brain,axis2_+4mm,0.994385826569183,0.9702009094812102,0.9718124109796198,-0.0016115014984096065,POLYIC_20190510_mouse38__E2_P1
brain,axis2_+6mm,0.9799217863854137,0.9572837370242214,0.9718124109796198,-0.014528673955398363,POLYIC_20190510_mouse38__E2_P1
brain,resampling_floor,1.0,0.9736992073497159,0.9736992073497159,0.0,POLYIC_20190510_mouse39__E4_P1
brain,axis0_+1mm,0.9962225798255272,0.9740286651700916,0.9736992073497159,0.00032945782037563376,POLYIC_20190510_mouse39__E4_P1
brain,axis0_+2mm,0.9970620856651794,0.9734941006896195,0.9736992073497159,-0.00020510666009643241,POLYIC_20190510_mouse39__E4_P1
brain,axis0_+4mm,0.9965722410772473,0.9735382173023994,0.9736992073497159,-0.00016099004731651156,POLYIC_20190510_mouse39__E4_P1
brain,axis0_+6mm,0.9972611567584985,0.9741621500133987,0.9736992073497159,0.0004629426636827416,POLYIC_20190510_mouse39__E4_P1
brain,axis1_+1mm,0.9941854049419814,0.9741339771714392,0.9736992073497159,0.00043476982172330203,POLYIC_20190510_mouse39__E4_P1
brain,axis1_+2mm,0.9964313868427521,0.9739636891542736,0.9736992073497159,0.0002644818045576258,POLYIC_20190510_mouse39__E4_P1
brain,axis1_+4mm,0.9964407395821885,0.9722751286272009,0.9736992073497159,-0.001424078722515043,POLYIC_20190510_mouse39__E4_P1
brain,axis1_+6mm,0.9932564495249054,0.970561598109318,0.9736992073497159,-0.003137609240397965,POLYIC_20190510_mouse39__E4_P1
brain,axis2_+1mm,0.9807147808801544,0.9616527209118225,0.9736992073497159,-0.012046486437893411,POLYIC_20190510_mouse39__E4_P1
brain,axis2_+2mm,0.9942157311756823,0.975340665421595,0.9736992073497159,0.0016414580718790983,POLYIC_20190510_mouse39__E4_P1
brain,axis2_+4mm,0.9938043597697555,0.9734359248313358,0.9736992073497159,-0.00026328251838014793,POLYIC_20190510_mouse39__E4_P1
brain,axis2_+6mm,0.9773491889011026,0.9583821307941681,0.9736992073497159,-0.015317076555547815,POLYIC_20190510_mouse39__E4_P1
