condition,domain,subject,boundary_band_probability_std,boundary_band_intermediate_0.1_0.9_percent,boundary_band_gradient_mean_per_native_pixel,probability_isocontour_points,probability_isocontour_subvoxel_coordinate_percent,probability_isocontour_mean_fractional_offset
baseline_128,Mouse,POLYIC_20190614_polyic___E4_P1_5,0.4484187662601471,15.634307704472969,0.20496848225593567,9373,49.951989757815,0.1636675346163708
higher_res_192,Mouse,POLYIC_20190614_polyic___E4_P1_5,0.4491918087005615,14.805201827669181,0.20836709439754486,9455,49.95769434161819,0.15563256894968674
baseline_128,Mouse,POLYIC_20190618_mouse33__E3_P1,0.4468745291233063,16.260630212398834,0.20886056125164032,9263,49.95141962647091,0.1639043733582435
higher_res_192,Mouse,POLYIC_20190618_mouse33__E3_P1,0.44855746626853943,14.557314897413024,0.21386955678462982,9453,49.9788426954406,0.1559696605642367
baseline_128,Mouse,POLYIC_20190618_mouse34__E3_P1,0.4444061517715454,16.966664853988796,0.20997722446918488,9289,49.9784691570675,0.16226383944536635
higher_res_192,Mouse,POLYIC_20190618_mouse34__E3_P1,0.4451940655708313,15.749652294853963,0.21291732788085938,9358,49.93588373584099,0.154726196753528
baseline_128,Mouse,POLYIC_20190618_mouse35__E3_P1,0.4449257254600525,16.659910275120264,0.2064346969127655,9328,49.962478559176674,0.16142242225609796
higher_res_192,Mouse,POLYIC_20190618_mouse35__E3_P1,0.4494299590587616,14.517889965311848,0.2138770967721939,9177,49.95096436744034,0.15715195872976367
baseline_128,Mouse,POLYIC_20190618_mouse36__E3_P1,0.4458807408809662,16.461754051981703,0.20752201974391937,9475,49.96833773087071,0.15997610375887855
higher_res_192,Mouse,POLYIC_20190618_mouse36__E3_P1,0.4482543468475342,15.161731454026024,0.21097050607204437,9530,49.95802728226653,0.15647468149115148
baseline_128,Mouse,POLYIC_20190619_mouse38__E3_P1,0.4471626579761505,15.765244383648131,0.20946228504180908,9327,49.871341267288514,0.16240028394873773
higher_res_192,Mouse,POLYIC_20190619_mouse38__E3_P1,0.44725486636161804,15.097391564381738,0.2135755717754364,9442,49.95763609404787,0.1555274144991174
baseline_128,Mouse,POLYIC_20190619_mouse39__E3_P1,0.4494776725769043,15.86417487942965,0.21107812225818634,9541,49.96331621423331,0.16185235337066856
higher_res_192,Mouse,POLYIC_20190619_mouse39__E3_P1,0.45036864280700684,14.964641983275524,0.21362291276454926,9611,49.94797627718239,0.1563308134036113
baseline_128,Mouse,POLYIC_20190619_mouse42__E3_P1,0.4452662169933319,16.345350052246605,0.20632970333099365,9506,49.98948032821376,0.16136204016646472
higher_res_192,Mouse,POLYIC_20190619_mouse42__E3_P1,0.4487136900424957,14.805240268745539,0.2094031125307083,9518,49.93696154654339,0.1576214435286504
baseline_128,Mouse,POLYIC_20190619_mouse43__E3_P1,0.44337326288223267,16.795875310537685,0.20455192029476166,9481,49.97363147347326,0.1581110961910522
higher_res_192,Mouse,POLYIC_20190619_mouse43__E3_P1,0.4493519067764282,14.371064728377734,0.20859573781490326,9375,49.962666666666664,0.15718705039394604
baseline_128,Mouse,POLYIC_20190628_mouse33__E3_P1,0.44682544469833374,15.846904418332992,0.20577169954776764,9361,49.9252216643521,0.16259773112113107
higher_res_192,Mouse,POLYIC_20190628_mouse33__E3_P1,0.4462020993232727,15.268274100932574,0.21055808663368225,9479,49.97890072792489,0.15859615990916665
baseline_128,Mouse,POLYIC_20190628_mouse34__E6_P1,0.44612571597099304,16.56860501124231,0.21011418104171753,9259,49.891996975915326,0.16019472963570955
higher_res_192,Mouse,POLYIC_20190628_mouse34__E6_P1,0.4474819004535675,15.715896907503584,0.21293318271636963,9541,49.973797295880935,0.1564409855323275
