task,transform,stage,relative_l2,cosine,subject
lesion,axis1_+6mm,canvas_level1,0.4147084653377533,0.9106636047363281,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,canvas_level0,0.45511341094970703,0.8921025991439819,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,output_logits,0.413499116897583,0.9105067253112793,20170222CH_Exp3_zfp_M03
lesion,axis1_+6mm,query_mask_embedding,0.004587603732943535,0.999990701675415,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,input,0.14482776820659637,0.9897007346153259,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,encoder_level0,0.4316105246543884,0.9022910594940186,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,encoder_level1,0.20998916029930115,0.9777430891990662,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,encoder_level2,0.23649431765079498,0.9716949462890625,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,encoder_level3,0.20451711118221283,0.9789671897888184,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,encoder_level4,0.30818819999694824,0.9517886638641357,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,canvas_level4,0.30818819999694824,0.9517886638641357,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,canvas_level3,0.3121231496334076,0.9507331252098083,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,canvas_level2,0.3070075213909149,0.9521747827529907,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,canvas_level1,0.23261992633342743,0.97266685962677,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,canvas_level0,0.20447733998298645,0.9789859056472778,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,output_logits,0.06822791695594788,0.9976738691329956,20170222CH_Exp3_zfp_M03
lesion,axis2_+1mm,query_mask_embedding,0.023930933326482773,0.9997240304946899,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,input,2.2307913241093047e-06,1.0,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,encoder_level0,0.04750973358750343,0.9988707900047302,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,encoder_level1,0.297614187002182,0.954693615436554,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,encoder_level2,0.26936933398246765,0.9630482196807861,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,encoder_level3,0.18761642277240753,0.9822545647621155,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,encoder_level4,0.19797196984291077,0.980217695236206,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,canvas_level4,0.19797196984291077,0.980217695236206,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,canvas_level3,0.31704941391944885,0.9487109184265137,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,canvas_level2,0.3361350893974304,0.9420390129089355,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,canvas_level1,0.27628976106643677,0.9611265659332275,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,canvas_level0,0.19831740856170654,0.9802035689353943,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,output_logits,0.1316816210746765,0.9914284348487854,20170222CH_Exp3_zfp_M03
lesion,axis2_+2mm,query_mask_embedding,0.04668683931231499,0.9989413619041443,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,input,2.3464428977604257e-06,1.0,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,encoder_level0,0.11637399345636368,0.9932055473327637,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,encoder_level1,0.25583505630493164,0.9667223691940308,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,encoder_level2,0.3866061568260193,0.9222457408905029,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,encoder_level3,0.3547239899635315,0.9350072145462036,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,encoder_level4,0.23365604877471924,0.9724071621894836,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,canvas_level4,0.23365604877471924,0.9724071621894836,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,canvas_level3,0.37175193428993225,0.9283514022827148,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,canvas_level2,0.384930282831192,0.9230022430419922,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,canvas_level1,0.2726087272167206,0.9622032642364502,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,canvas_level0,0.29578959941864014,0.9553745985031128,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,output_logits,0.27454206347465515,0.9616361856460571,20170222CH_Exp3_zfp_M03
lesion,axis2_+4mm,query_mask_embedding,0.02839403785765171,0.9996082782745361,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,input,2.201298229920212e-06,1.0,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,encoder_level0,0.16600538790225983,0.9861250519752502,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,encoder_level1,0.44795817136764526,0.8940547108650208,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,encoder_level2,0.44679224491119385,0.8946955800056458,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,encoder_level3,0.48828503489494324,0.8726879954338074,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,encoder_level4,0.3587784469127655,0.9334983825683594,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,canvas_level4,0.3587784469127655,0.9334983825683594,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,canvas_level3,0.4695933759212494,0.8831172585487366,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,canvas_level2,0.4340350925922394,0.9014654159545898,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,canvas_level1,0.368242472410202,0.9298776984214783,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,canvas_level0,0.3822110891342163,0.9244972467422485,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,output_logits,0.39300963282585144,0.9195840358734131,20170222CH_Exp3_zfp_M03
lesion,axis2_+6mm,query_mask_embedding,0.04654982313513756,0.9989562630653381,20170222CH_Exp3_zfp_M03
lesion,resampling_floor,input,1.8680318589758826e-06,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,encoder_level0,1.9017003069166094e-05,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,encoder_level1,1.984524897125084e-05,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,encoder_level2,2.303004112036433e-05,1.0,20170222CH_Exp3_zfp_M08
lesion,resampling_floor,encoder_level3,6.134072236818611e-07,1.0,20170222CH_Exp3_zfp_M08
