domain,subject,size_voxels,size_mm2
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,30,0.3000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,8,0.08000000238418581
Mouse,POLYIC_20190614_polyic___E3_P1,10,0.10000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,24,0.24000000715255743
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,10,0.10000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,31,0.31000000923872
Mouse,POLYIC_20190614_polyic___E3_P1,8,0.08000000238418581
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,34,0.3400000101327897
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,11,0.11000000327825549
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,20,0.20000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,6,0.06000000178813936
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,15,0.1500000044703484
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,23,0.2300000068545342
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,13,0.13000000387430194
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,6,0.06000000178813936
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,41,0.41000001221895227
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,8,0.08000000238418581
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,14,0.14000000417232517
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,7,0.07000000208616258
Mouse,POLYIC_20190614_polyic___E3_P1,38,0.3800000113248826
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,33,0.33000000983476646
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,18,0.18000000536441807
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,11,0.11000000327825549
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,18,0.18000000536441807
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,38,0.3800000113248826
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,7,0.07000000208616258
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,9,0.09000000268220903
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,6,0.06000000178813936
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,7,0.07000000208616258
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,8,0.08000000238418581
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,23,0.2300000068545342
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,12,0.12000000357627871
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,11,0.11000000327825549
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,7,0.07000000208616258
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,11,0.11000000327825549
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,6,0.06000000178813936
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,10,0.10000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,11,0.11000000327825549
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,11,0.11000000327825549
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,31,0.31000000923872
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,8,0.08000000238418581
Mouse,POLYIC_20190614_polyic___E3_P1,9,0.09000000268220903
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,18,0.18000000536441807
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,18,0.18000000536441807
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,9,0.09000000268220903
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,7,0.07000000208616258
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,5,0.05000000149011613
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,6,0.06000000178813936
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
Mouse,POLYIC_20190614_polyic___E3_P1,6,0.06000000178813936
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,8,0.08000000238418581
Mouse,POLYIC_20190614_polyic___E3_P1,10,0.10000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,4,0.040000001192092904
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,1,0.010000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,2,0.020000000596046452
Mouse,POLYIC_20190614_polyic___E3_P1,10,0.10000000298023226
Mouse,POLYIC_20190614_polyic___E3_P1,3,0.03000000089406968
