domain,subject,baseline_dice,baseline_precision,baseline_recall,baseline_hd95_mm,baseline_false_positives,baseline_false_negatives,baseline_volume_ratio,baseline_connected_components,filter_dice,filter_precision,filter_recall,filter_hd95,filter_false_positives,filter_false_negatives,filter_volume_ratio,filter_connected_components,learned_dice,learned_precision,learned_recall,learned_hd95_mm,learned_false_positives,learned_false_negatives,learned_volume_ratio,learned_connected_components,learned_inference_seconds,image_path,ground_truth_path,baseline_prediction_path,filter_prediction_path,learned_prediction_path,learned_probability_path
Mouse,POLYIC_20190612_polyic___E3_P1_4,0.9689437608179485,0.9852748267911986,0.9531452470573334,0.20000000298023224,1594,5243,0.967390235837675,1,0.9689437608179485,0.9852748267911986,0.9531452470573334,0.20000000298023224,1594,5243,0.967390235837675,1,0.9682765906100165,0.9870680851853915,0.9501872224059196,0.20000000298023224,1393,5574,0.9626359484892626,1,8.612480458999926,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190612_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190612_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190612_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190612_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190612_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190612_polyic___E3_P1_4_probability.nii.gz
Mouse,POLYIC_20190614_polyic___E3_P1_3,0.9683176325869868,0.9812239043024306,0.9557464716143891,0.22360680108197992,2199,5321,0.9740350468649939,1,0.9683176325869868,0.9812239043024306,0.9557464716143891,0.22360680108197992,2199,5321,0.9740350468649939,1,0.9676719132061607,0.9829775550827099,0.9528356024251698,0.22360680108197992,1984,5671,0.9693360723226241,1,8.607843750000029,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190614_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190614_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190614_polyic___E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190614_polyic___E3_P1_3_probability.nii.gz
Mouse,POLYIC_20190524_polyic___E3_P1_6,0.9628546861580888,0.9812908031388257,0.9450985356842555,0.22360680108197992,2135,6505,0.9631176942228974,1,0.9628546861580888,0.9812908031388257,0.9450985356842555,0.22360680108197992,2135,6505,0.9631176942228974,1,0.9622184485686456,0.9832031215593704,0.9421108157150694,0.22360680108197992,1907,6859,0.9582056800438874,1,8.525250000000028,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190524_polyic___E3_P1_6.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190524_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190524_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190524_polyic___E3_P1_6_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190524_polyic___E3_P1_6_probability.nii.gz
Mouse,POLYIC_20190629_polyic_mo__E3_P1_3,0.9677646303565737,0.9804262219151096,0.9554259022950863,0.20000000298023224,2197,5134,0.9745005599979163,1,0.9677646303565737,0.9804262219151096,0.9554259022950863,0.20000000298023224,2197,5134,0.9745005599979163,1,0.9671727859485769,0.9824801827220206,0.9523350610788425,0.20000000298023224,1956,5490,0.9693173234704243,1,8.774347791999958,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1_3.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190629_polyic_mo__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190629_polyic_mo__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190629_polyic_mo__E3_P1_3_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190629_polyic_mo__E3_P1_3_probability.nii.gz
Mouse,POLYIC_20190618_mouse35__E3_P1,0.9651207219680719,0.9777335397793875,0.9528291719101105,0.20000000298023224,2416,5252,0.974528471349021,2,0.9675501158287785,0.982733066549695,0.9528291719101105,0.20000000298023224,1864,5252,0.9695706843901563,1,0.9645465118930876,0.9798989852184792,0.9496676845697862,0.20000000298023224,2169,5604,0.9691485539788036,2,8.424528166999949,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190618_mouse35__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190618_mouse35__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190618_mouse35__E3_P1_probability.nii.gz
Mouse,POLYIC_20190614_polyic___E3_P1_4,0.9706977920120219,0.984133629529722,0.9576238776224124,0.20000000298023224,1857,5097,0.9730628533422016,1,0.9706977920120219,0.984133629529722,0.9576238776224124,0.20000000298023224,1857,5097,0.9730628533422016,1,0.9701239730511731,0.9860129652685357,0.9547389424675756,0.20000000298023224,1629,5444,0.9682823412038577,1,8.61424562500008,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1_4.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190614_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190614_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190614_polyic___E3_P1_4_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190614_polyic___E3_P1_4_probability.nii.gz
Mouse,POLYIC_20190614_polyic___E3_P1,0.9690279731704089,0.9852567954169388,0.9533251188822564,0.20000000298023224,1644,5379,0.9675905036270869,1,0.9690279731704089,0.9852567954169388,0.9533251188822564,0.20000000298023224,1644,5379,0.9675905036270869,1,0.9684601441266192,0.9872190074450634,0.9504008885495123,0.20000000298023224,1418,5716,0.9627052167574884,1,8.304981791999921,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190614_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190614_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190614_polyic___E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190614_polyic___E3_P1_probability.nii.gz
Mouse,POLYIC_20190531_polyic_m__E3_P1_9,0.968603041689151,0.981778730525482,0.9557763111050598,0.20000000298023224,2091,5213,0.9735149900744838,2,0.9686530078853826,0.9818814055652687,0.9557763111050598,0.20000000298023224,2079,5213,0.9734131899082101,1,0.9680413303975767,0.9836168927261105,0.9529513564872156,0.20000000298023224,1871,5546,0.9688236990787085,2,8.659883166999975,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E3_P1_9.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190531_polyic_m__E3_P1_9_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190531_polyic_m__E3_P1_9_probability.nii.gz
CAMRI,043,0.9837230017288134,0.994872150232534,0.972820972273415,0.10000000149011612,666,3610,0.9778351640905566,2,0.9838353535974965,0.9951020030962809,0.972820972273415,0.10000000149011612,636,3610,0.9776092995941967,1,0.9831698070071825,0.9953094382126491,0.9713227377788486,0.10000000149011612,608,3809,0.9759002582384075,2,8.906980083,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/CAMRI Rat Brain MRI Data/sub-043/ses-1/anat/sub-043_ses-1_acq-RARE_T2w.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/RodentBrainMask/CAMRI Rat/CAMRI_Rat-sub-043_ses-1_acq-RARE_T2w_019.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/camri_mixed/043_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/CAMRI_043_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_camri/043_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_camri/043_probability.nii.gz
Mouse,POLYIC_20190629_polyic_mo__E3_P1_5,0.9653307254945811,0.983823879624278,0.9475199836947087,0.20000000298023224,1834,6178,0.9630991921577289,1,0.9653307254945811,0.983823879624278,0.9475199836947087,0.20000000298023224,1834,6178,0.9630991921577289,1,0.9647935003385241,0.9863254385887071,0.944181581875791,0.20000000298023224,1541,6571,0.9572718546393592,2,8.855660499999999,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190629_polyic_mo__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190629_polyic_mo__E3_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190629_polyic_mo__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190629_polyic_mo__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190629_polyic_mo__E3_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190629_polyic_mo__E3_P1_5_probability.nii.gz
Mouse,POLYIC_20190619_mouse38__E3_P1,0.9664612660164413,0.9763769465308089,0.9567449598435855,0.20000000298023224,2588,4836,0.9798930251694961,1,0.9664612660164413,0.9763769465308089,0.9567449598435855,0.20000000298023224,2588,4836,0.9798930251694961,1,0.9659358579452799,0.9785421905688431,0.9536502030375128,0.20000000298023224,2338,5182,0.9745621724119425,1,8.448773499999902,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse38__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190619_mouse38__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190619_mouse38__E3_P1_probability.nii.gz
Mouse,POLYIC_20190614_polyic___E4_P1_5,0.9694760620229631,0.9838682394850774,0.9554988760197562,0.20000000298023224,1812,5147,0.9711654850423656,1,0.9694760620229631,0.9838682394850774,0.9554988760197562,0.20000000298023224,1812,5147,0.9711654850423656,1,0.968966715185949,0.9859586006926733,0.9525505792841086,0.20000000298023224,1569,5488,0.9661162026629777,1,8.528219290999914,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190614_polyic___E4_P1_5.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190614_polyic___E4_P1_5_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190614_polyic___E4_P1_5_probability.nii.gz
Mouse,POLYIC_20190619_mouse39__E3_P1,0.9663069769897907,0.9834927079452702,0.9497115442528341,0.20000000298023224,1854,5849,0.965651841216071,1,0.9663069769897907,0.9834927079452702,0.9497115442528341,0.20000000298023224,1854,5849,0.965651841216071,1,0.9658415059913332,0.9858264614503031,0.946650732101557,0.20000000298023224,1583,6205,0.960261028811184,1,8.452133874999959,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190619_mouse39__E3_P1.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190619_mouse39__E3_P1_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190619_mouse39__E3_P1_probability.nii.gz
CAMRI,007,0.9823766067424188,0.9941825744220034,0.9708477413709007,0.10000000149011612,828,4249,0.9765286239639936,1,0.9823766067424188,0.9941825744220034,0.9708477413709007,0.10000000149011612,828,4249,0.9765286239639936,1,0.9819398504600161,0.9946854938619214,0.969516713321258,0.10000000149011612,755,4443,0.9746967451561557,1,9.062912375000003,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/CAMRI Rat Brain MRI Data/sub-007/ses-1/anat/sub-007_ses-1_acq-RARE_T2w.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/RodentBrainMask/CAMRI Rat/CAMRI_Rat-sub-007_ses-1_acq-RARE_T2w_123.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/camri_mixed/007_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/CAMRI_007_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_camri/007_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_camri/007_probability.nii.gz
CAMRI,009,0.9856807901644495,0.9927868342222474,0.9786757486516111,0.10000000149011612,927,2780,0.9857863892979872,1,0.9856807901644495,0.9927868342222474,0.9786757486516111,0.10000000149011612,927,2780,0.9857863892979872,1,0.9852875785403576,0.9933960719492894,0.977310382916053,0.10000000149011612,847,2958,0.9838073760432008,1,8.894609082999992,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/CAMRI Rat Brain MRI Data/sub-009/ses-1/anat/sub-009_ses-1_acq-RARE_T2w.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/RodentBrainMask/CAMRI Rat/CAMRI_Rat-sub-009_ses-1_acq-RARE_T2w_060.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/camri_mixed/009_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/CAMRI_009_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_camri/009_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_camri/009_probability.nii.gz
Mouse,POLYIC_20190531_polyic_m__E5_P1_11,0.9677238282359858,0.9801855010496859,0.9555750426086157,0.20000000298023224,2335,5370,0.9748920399080064,2,0.9677522055695204,0.9802437285735901,0.9555750426086157,0.20000000298023224,2328,5370,0.9748341302801171,1,0.9673483098887256,0.9822208199740774,0.9529194725260179,0.20000000298023224,2085,5691,0.9701682688330383,2,8.575732000000016,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/src_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/label_adult/POLYIC_20190531_polyic_m__E5_P1_11.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/mouse_mixed/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/Mouse_POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_mouse/POLYIC_20190531_polyic_m__E5_P1_11_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_mouse/POLYIC_20190531_polyic_m__E5_P1_11_probability.nii.gz
CAMRI,099,0.9864156726259434,0.9926292334538295,0.9802794179343542,0.10000000149011612,1128,3056,0.9875584809473107,2,0.9864444971156343,0.9926876127249465,0.9802794179343542,0.10000000149011612,1119,3056,0.987500403316878,1,0.986065344694237,0.9931918013577119,0.9790404284838512,0.10000000149011612,1040,3248,0.9857516213338495,2,8.865380166999998,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Image_Database/CAMRI Rat Brain MRI Data/sub-099/ses-1/anat/sub-099_ses-1_acq-RARE_T2w.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/Datasets/Mask_Database/RodentBrainMask/CAMRI Rat/CAMRI_Rat-sub-099_ses-1_acq-RARE_T2w_014.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/mixed_domain_anatomical_training/native_predictions/camri_mixed/099_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/deterministic_component_filter/CAMRI_099_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/native_predictions/learned_camri/099_prediction.nii.gz,/Users/estebanfelixmoran/Desktop/Purdue/Medical_Imaging/3D-Medical-Segment-Anything/outputs/query_conditioned_3d_grouping/probability_maps/learned_camri/099_probability.nii.gz
